start	end	text
0	1820	pas t'es plus fort genre
1820	4300	mais quelle que soit la thématique
4300	6000	t'es plus fort en tout ?
6000	8060	bah oui c'est l'expérience c'est logique
8060	8960	j'ai 45
8960	11600	bah peut-être tu bandes moins bien
11600	13480	bah faut voir
13480	16700	non non c'est sûr que non la dernière fois t'as parlé de pouvoir baiser dans les douches
16700	18280	alors strictement moi j'étais là
18280	19440	c'est impossible pour moi
19440	22440	oui mais parce que c'est relié à quelque chose de traumatique
22440	24180	traumatique qui est
24180	26220	que s'il y a un effort je débande immédiatement
26220	27760	oui bah donc c'est relié à un trauma mal
27760	30380	oublie le plaisir sexuel dès qu'il y a du malheur
30380	31160	un effort
31160	33140	on va pas revenir là dessus mais
33140	34340	baisser debout
34340	36480	bah c'est carrément un effort de ouf
36480	37420	bah bof
37420	39600	c'est le bassin qui travaille quoi
39600	40740	on squatait pas forcément
40740	43980	bah si moi je déteste l'angle de chat des meufs ça m'énerve
43980	45080	faut se baisser
45080	47700	tu devrais appeler ton fils comme ça
47700	50060	je déteste l'angle de chat des meufs
50060	51060	mais non mais faut se baisser
51060	52640	faut toujours
52640	55260	bah oui c'est relou c'est mal fait
55260	56900	bah non mais si elle est grande comme Wembanyama
56900	58940	les chats devraient être dans les culs
58940	60240	voilà ce que je veux dire
60240	61440	bah ça change pas grand chose
61440	62120	faut qu'il y ait quand même un
62120	64540	non mais les gens à la base ils ont pas envie d'aller dans les culs
64540	66360	j'espère qu'on enregistre depuis le début là
66360	67520	ah ah ah ah ah
69640	72120	ah c'est une très bonne idée d'avoir enregistré tout ça
72120	73800	allez générique
73800	76640	fin du générique c'était bien hein
76640	77400	ah c'était super
77400	78940	un peu long mais pas mal
78940	82100	bah j'espère que ça va vous
82100	82680	dis donc
82680	83580	Les gens s'attendaient.
83720	85300	Et là, quand on leur a fait un épisode secret,
85460	86360	surprise.
86960	88000	Oui, parce que ce n'était pas secret non plus.
88060	88820	Ce n'était pas secret, non.
89220	90200	Vu le nombre d'auditeurs,
90300	91160	c'était presque secret.
91340	92040	Ce n'est pas vrai.
92280	93260	C'est normal, c'est un retour.
93600	94100	C'est un retour.
95100	95980	Mbappé, quand il va revenir,
96100	97260	les gens ne vont plus savoir trop
97260	97920	quel poste il joue.
98040	98780	Déjà qu'on ne sait plus trop
98780	99340	quel poste il joue.
100140	100960	Là, ça fait quoi ?
100960	102480	Un an et demi qu'il ne joue plus au football ?
102480	103420	Mais quand ça va revenir...
103420	104880	Tu vas voir qu'en 2040,
104980	105880	la Coupe du Monde est pour lui.
107560	108980	Allez, petite blague footballistique,
109060	109700	petite blague de cul.
112680	115680	On est trop beaufs.
116560	118660	Depuis la naissance de mon deuxième fils.
119240	121180	Alors, Dedo,
121660	123180	est-ce que tu n'as pas eu de mal
123180	125880	à venir avec les travaux d'Hidalgo ?
125880	126960	Ah là là,
127100	128680	mais si elle pouvait exploser
129320	130860	tel un bouton rempli de puces,
130940	131780	ça nous ferait les vacances.
132020	132700	T'inquiète pas,
132820	133600	maintenant que ses oeuvres
133600	134580	sont bientôt pourris,
134640	135700	ça ne va pas tarder.
135760	136540	Eh !
136540	137040	Oh, Scott,
137240	138340	bien content qu'elle ait perdu
138340	139080	Kamala Harris.
139220	139700	Bien dû,
139880	141240	ouais, check de testicules.
141480	142660	Allez, c'était gros.
142680	144680	Yeah !
146140	147000	Rika !
147000	147260	Bonjour,
147360	147500	bonjour,
147660	149220	depuis la naissance de mon deuxième fils.
151360	153260	Bienvenue sur cet épisode
153260	155840	consacré pour la deuxième fois
155840	156680	en un mois
156680	157480	à un épisode,
157700	159000	à un film en salle.
159260	159440	Oui.
160100	160380	Ah non.
160640	161480	Bah non, c'est super.
161540	162400	J'ai raté, j'ai raté.
162840	163520	Oh, Philippe Ocourt.
163540	163900	C'est pas loser.
163900	166840	Non, consacré cette fois
166840	168880	à un film français
168880	169720	qui est en salle.
170360	170540	Ah.
171980	173020	Bravo, Cocorico.
173200	173840	Bravo, la France.
173900	174700	Cocorico, la France.
175260	175620	Bravo.
176320	176800	Eh bien joué.
177420	178500	Et par une femme.
178740	179400	Oh là là,
179740	180260	mais vraiment,
180420	181080	on ne fait que
181080	182240	enquiller les points positifs.
182580	183360	C'est dingue.
184140	185320	Qui parle de féminisme.
185380	185860	Oh,
186820	187380	mais pas que.
187380	194640	On est désolé
194640	195500	pour tous les fruits de mer
195500	196140	qui nous écoutent.
197560	198840	Notamment les bigorneaux.
198920	199980	Ils sont fans.
