start	end	text
0	4140	ça y est c'est parti
4140	5220	c'est parti
5220	7340	alors là les gens s'emmerdent direct
7340	10600	faut que t'embrayes tout de suite sur un truc mon gars
10600	12340	parce que là ça fait 10 secondes
12340	13000	oh la la
13000	16340	j'ai toujours ce frisson quand on commence un épisode
16340	17800	comme au premier jour
17800	19860	tu ressens un truc
19860	21080	tu te dis ça y est
21080	22860	c'est sans fil, c'est sans filet
22860	25260	ça se trouve on va se vautrer
25260	26800	bon voilà
26800	29540	même de grandes chances
29540	31560	il y a de grandes chances qu'on se vautre
31560	35040	écoutez c'est pas grave des sujets j'en ai plein
35040	37740	on commence par votre maladie
37740	38940	ou par Jean-Pierre Bacry
38940	41700	qu'est-ce que vous estimez de plus important dans votre corps
41700	43300	ah non bah Bacry alors
43300	44780	ok
44780	47780	et bien c'est un épisode
47780	49440	d'hommage à Jean-Pierre Bacry évidemment
49440	52160	je ne sais pas quelle est votre relation
52160	53880	à lui, moi c'est vrai que je l'adorais
53880	55780	moi aussi je pense
55780	57440	et alors ça m'a surpris de voir
57440	59480	que c'était partagé par
59540	60320	autant de gens
60320	61480	et au final
61480	63540	c'était quand même finalement
63540	64480	assez prévisible
64480	66540	que ce bougon
66540	67780	faux bougon
67780	68740	vrai gentil
68740	70500	fumeur
70500	72500	soit apprécié des français
72500	72740	mais
72740	74020	je me suis rendu compte
74020	75040	qu'en fait je ne connaissais rien
75040	76180	de ce bonhomme
76180	77340	tu vois
77340	79240	ou peu en tout cas
79240	79660	très peu
79660	81960	c'est vrai de sa vie perso
81960	82340	pas trop
82340	83740	après il est très apprécié
83740	85080	après c'est aussi un peu notre cercle
85080	86560	je doute
86560	87980	parce qu'il était quand même
87980	89180	très marqué gauche
89180	90880	et puis
90880	92360	je pense quand même
92360	92940	qu'à droite
92940	94620	malgré son côté bougon
94620	94940	et tout
94940	96080	il faisait quand même
96080	96640	des films
96640	97940	de bobos bien pensants
97940	98240	bah
98240	98780	oui oui
98780	101080	donc je pense que
101080	102100	sur Sud Radio et tout
102100	102900	bon il l'aime bien
102900	103360	bien sûr
103360	103780	respect
103780	105260	puis il a fait des films
105260	105700	plus gros
105700	106400	genre Didier
106400	107180	et tout ça
107180	108080	qui
108080	109520	mais
109520	111080	c'est vrai que je me suis demandé
111080	112720	sorti des films
112720	113620	à Alain Rennais
113620	114260	tu vois
114260	115800	et du Clapiche
115800	117040	qui sont
