start	end	text
0	10840	Paris 20, comment ça va ?
10840	11900	Paris 18
11900	23400	Est-ce que cette chanson te fait plus penser à Babybel qu'aux Beach Boys ?
23400	23900	Pas du tout
23900	26200	Tu penses plus aux Beach Boys ?
26200	30200	Tu sais, moi ça fait longtemps que je suis sorti de cette société consumériste
30200	34980	pour me concentrer vraiment sur écouter de la pop américaine
34980	41600	Quel est, selon toi, le jingle de pub qui reste le plus en tête ?
41600	44040	Est-ce que ce serait Danette, Babybel ?
44040	46120	Est-ce que ce serait...
46120	47120	Jingle ?
47120	52880	Moi je sais que musicalement c'est Mousseline qui peut me rendre fou
52880	55120	et que je sifflotte souvent
55120	58120	Tu nous en fais un petit bout à la Michel Jonas ?
58680	60620	Ah putain, à la Michel Jonas ?
60620	63900	Quand je vais de la purée Mousseline
63900	69280	En fait, je ne peux imiter Jonas que si je chante sa chanson
69280	71440	Non mais tu vois...
71440	72740	Oui, attends, attends, attends, non, non
72740	73120	À la Michel Jonas
73120	75800	Donc je vais de la purée Mousseline
75800	76920	Tu vois ?
76920	77260	Voilà
77260	78880	Non mais il faut...
78880	80800	Non mais là, t'as fait la...
80800	82260	Là t'as fait au moins la chanson
82260	85840	Parce que là, tu chantais la boîte de Mousseline
85840	87380	La boîte de Mousseline, c'est ça
87380	89520	Mais non, Mousseline, ça me rend fou
89520	90400	mais c'est pas vraiment un jingle
90400	91300	C'est toute la chanson
91300	93900	Et c'est quoi ?
93900	94540	Tu disais quoi toi ?
94540	95120	Danette ?
95840	96460	Danette ?
96460	96740	Ouais
96740	98280	Il y a un qui me rendait pas mal fou
98280	98800	C'est...
98800	99940	Il me rendait fou
99940	102040	mais je me souviens même plus du vrai nom de la marque
102040	104320	C'est les laves d'un jure plus longtemps
104320	104980	Avec...
104980	106280	Calgon !
106280	106900	Ouais
106900	109940	Non mais en vrai, en vrai, je me rends compte que j'intègre
109940	110620	Mais tout le monde, hein
110620	111700	Tous ces trucs débiles
111700	114060	De manière assez alarmante
114060	116140	C'est-à-dire que je peux me balader
116140	118660	Et s'y flotter un truc de...
118660	121440	Est-ce que tu te souviens par exemple des gâteaux Captain Shock ?
121440	122660	Ça te dit quelque chose ?
