start	end	text
0	16040	Les passagers du vol ADC 666 à destination de la fin du monde sont attendus par le Capitaine Web et son équipage, porte d'embarquement 69.
16720	19000	Bon voyage et bon courage !
21520	25900	Embarquement à bord du Gros Bisseau Poubelle
25900	31300	Larder les amars du navire de l'enfer
31300	36940	Décollage immédiat pour d'autres systèmes solaires
36940	42860	Ouverture du portail interdimensionnel
42860	48080	Plus vite, plus haut, plus loin, bien au-delà du ciel
48080	53320	Au fin fond du cosmos, dans l'espace le plus sale
53320	56100	C'est du fond de la cale
56100	59600	Qu'on entendra des rails
59600	61760	C'est l'heure de l'apéro
61760	64320	L'apéro du Capitaine
64960	67280	Dossiers, actes du techno
67280	69320	Et des rubriques Maxène
70060	72740	C'est l'heure de l'apéro
72740	75320	L'apéro du Capitaine
75880	78300	Regarde par le hublot
78300	81260	C'est là-bas qu'on t'armène
81260	83000	Salut bande de merde !
83000	84780	Ce soir, podcast numéro 133
84780	87540	Avec pas un ni deux mais bien trois invités !
87540	88540	Ouais !
88540	89360	Ça marche !
89360	91160	Ça fait longtemps qu'on n'avait pas été aussi nombreux dans cette putain de cave
91160	91420	Ouais
91420	93620	Alors donc ce soir, les honneurs aux dames
93620	95100	Simone, elle est bonne !
95100	96040	Bonsoir !
96040	97040	Non, tu te rappelles pas ?
97040	98040	Tu dois dire Simone ?
98040	99320	Oui, Simone vas-y
99320	100200	Elle est bonne !
100200	101040	National !
101040	103600	Reprenons nos bonnes vieilles habitudes
103600	107560	On va trouver un autre gimmick là
107560	108260	Ouais ouais ouais
108260	108860	Ce sera plus drôle
108860	111460	Et donc, Tox Avengers !
111460	111920	Salut !
111920	112560	Hello !
112560	113220	Hello back !
113220	116080	Et quelqu'un qui n'était jamais venu ici jusqu'à maintenant !
116080	116800	Encore !
116800	117640	Dax Riders !
117640	119600	Dax Riders !
119600	120520	Si on te donne...
120520	122320	Tu me donnes ce que tu veux ?
122320	124600	Tu vas prendre cher !
124600	126400	Resserre-moi un whisky !
126400	127660	Ok, ça tombe bien !
127660	129180	Comment on t'appelle ce soir ?
129180	129400	Dax ?
129400	131100	Tu m'appelles Dax, tu m'appelles Olivier !
131100	131580	Comme tu veux !
131580	132600	Patricia !
132600	133580	Patricia, c'est pas mal !
133580	134440	Tu peux l'appeler Patricia !
134440	135040	Josio !
135040	136600	Josio !
136600	140180	Ok, et puis évidemment les 4 winners comme d'habitude !
140180	141420	Et on est là !
141420	142100	Merde !
142100	142880	Encore !
142880	143720	Ils sont de retour !
143720	145640	Bon, on va avoir un programme chargé ce soir !
145640	145840	Ah bon ?
145840	147100	On va faire le petit tour de table tout de suite !
147100	148380	Allez, c'est parti !
148380	148960	Alors ton père !
148960	150660	Eh ben des petites news avec ta, Captain Veb !
150660	154000	Et puis juste après, je torturerai nos invités !
154000	155140	Surtout toi, Dax !
155140	155720	Yeah !
155720	157700	Et tu seras aidé pour cette torture !
157700	158140	Oui !
158140	159540	Une multité en prépare !
159540	160480	Beaucoup de défendre !
160480	162100	Je suis tout seul !
162100	164240	Non si si, moi quand je suis arrivé ici, il préparait à mort !
164240	164920	Ah ouais !
164920	165460	Je l'ai vu en train de préparer !
165460	166580	Mais ça c'était l'année dernière !
166600	168920	Maintenant ça a changé !
168920	169480	Aïe !
169480	170380	Ensuite, Maddox ?
170380	177000	Et ensuite, eh bien moi, il y aura le manager officiel de Bob Marcel
177000	179060	qui aurait a priori signé.
179540	180800	On ne sait pas quoi !
180800	181740	D'accord !
181740	182760	Il a signé à papier !
182760	185240	Donc il y aura Pierre Barnabé-Joe qui sera là !
185240	185560	D'accord !
185560	186580	C'est son père !
186580	188580	Il est peut-être un lien de famille, effectivement !
188580	189220	Il est peut-être un lien de famille !
189220	190400	C'est un rapport avec Francis ou pas ?
190400	192320	Oui, voilà, peut-être, on ne sait pas !
192320	194320	Bob Marcel va être présent la moitié des épisodes cette année !
194320	195160	Ouais, j'ai l'impression !
195160	196460	C'est vrai, il vient souvent en ce moment !
196460	198240	Il est venu une fois sur une blague !
198240	198840	Deux !
198840	199060	Déjà ?
199060	199840	Non, déjà pas !
199840	200660	C'est deux trop !
200660	201060	Deux ?
201060	201700	Non, une !
201700	202980	On s'en fout !
202980	203740	Allez, go !
203740	205460	Et puis après, on finira par le was-of !
205460	206060	Ah, le was-of !
206060	208180	Je sais que Simon, la dernière fois, avait adoré...
208180	208720	Effectivement !
208720	210520	Adoré ses histoires d'insertion, un truc comme ça !
210520	211640	Alors il y en a un petit peu ce soir aussi !
211640	212500	Oh la vache !
212500	213460	Je me régale !
213460	214340	Je sais !
214340	216120	Allez chercher les insertions sur la net !
216120	217740	Elles sont venues à moi !
217740	219980	Alors est-ce qu'il y a des trucs particuliers ?
219980	220400	Euh...
220400	222200	Ouais, alors il y a des connards qui filent de l'argent là !
222200	223120	Ah !
223120	224740	Donc on voulait leur dire merci les gars !
224740	225700	Merci !
225700	228660	Alors on a encore besoin pour financer notre prochain voyage à Prague, n'est-ce pas,
228720	229340	pour Noël ?
229340	231520	Parce qu'on aime avoir des fêtes de Noël un peu en famille entre nous !
231520	234900	On a besoin d'encore plus de thunes, surtout lors de ton père, qui a des gros besoins !
234900	236260	Non, non, non, j'ai pas besoin !
236260	239220	Si, si, non, mais soit pas timide !
239220	243300	Donc merci à vous, et puis surtout vous avez eu un super bonus dans les musiques de ce matin !
243300	249900	Peut-être que lorsqu'on exportera l'épisode, Kouakou se rajetera un petit extrait enfin, non ?
249900	251400	Ah, je sais pas, ouais, pourquoi pas !
251400	253860	On verra, alors pour t'inser un peu pour ceux qui sont pas encore abonnés !
253860	257500	Sinon, ah oui, si, on a eu un article, enfin on a parlé nous dans Libération !
257500	257980	Ah bon ?
257980	259540	Ah oui, c'est dingue !
259540	260400	C'est dingue, ouais !
260400	262260	Tu parles de mini-encar en haut à droite ?
262260	264460	Ouais, c'est ça, les dernières pages !
264460	267160	Moi, en général, aux gens, je dis qu'on a parlé de moi !
267160	268420	Et on n'a pas parlé de toi !
268420	270220	Oui, alors écoute, merde !
270220	274300	Si tu veux, j'ai l'article à côté, on parle de nous, on dit qu'on est des geeks testostéronés !
274300	276460	Alors, il parle de toi, alors, ton père, quoi !
276460	277720	Tout ça pour en arriver là, quoi !
277720	278800	Ouais, c'est triste !
278800	281100	Et il conclut en disant, âme sensible, s'abstenir !
281100	285060	Et sinon, la grande nouvelle, que vous n'aurez probablement pas, puisque le podcast va être exporté,
285100	286320	ah bien que, il y en a qui l'ont rendez vendredi,
286320	290720	c'est que nous serons présents la semaine prochaine en live depuis la mairie de Paris
