start	end	text
0	7440	Et bonsoir messieurs dames, bienvenue à ce live de Pardon GPT.
7840	14000	Je vous demande de faire un tonnerre d'applaudissements pour vos hosts ce soir, Pierre et Rémy !
14000	35200	Bravo, bravo. Mesdames et messieurs du Bruit pour ZU !
35200	50200	Bienvenue à ce sixième live de Pardon GPT et surtout, on peut le dire ou pas, le centième épisode de ce soir ensemble !
51000	52200	La centième !
52200	54120	C'est grâce à vous tout ça, putain !
54120	55240	Quelle belle journée !
55240	58200	Regarde-nous, il y a un an et demi comme on était...
58720	63200	Pareil, on n'est même personne, à part qu'on n'avait pas du...
63200	65120	Pardon, attends, attends !
65120	67200	Et avant, je n'étais pas père !
67200	71200	Ça va être l'épisode le plus chiant !
71200	74200	Promis, je n'ai pas changé !
74200	76940	Merci à vous d'être là ce dimanche, ça fait plaisir !
76940	79200	Premier live de l'année 2025 !
79820	80020	Ouais !
80020	80760	Et quelle année ?
80760	82200	J'étais sûr qu'il n'y aurait personne, moi !
83020	84660	Non, regarde, ça fait plaisir !
84660	87200	Tu sais, c'est la journée internationale de quoi aujourd'hui ?
87200	88200	Des ours !
88200	91200	Non, tant trop de choses !
91200	93040	Il y a quelqu'un qui sait ou pas ?
93200	95360	La pizza !
95360	96200	C'est pas vrai !
96780	98200	C'est vrai !
98200	98980	Voilà !
98980	99620	Et pourquoi tu...
99620	102980	Putain, mais on galérait à trouver un sujet de pizza, de tout !
102980	105660	Et il y avait ça qui était devant notre gueule, et non, quoi !
105660	106380	Une épiphanie !
106380	108340	C'est la journée internationale de la pizza ?
108340	108720	Ouais !
108720	111960	C'est marrant de se dire que sur tous les jours de l'année,
112440	114780	du coup, il y a une journée internationale de quelque chose,
114860	117220	qui sont tous, du coup, absolument égaux,
117260	119160	dans le sens où c'est juste des jours, quoi !
119160	120120	Ouais, ouais !
120120	121120	Dude !
121120	123920	Putain, ça me tue !
123920	125300	Avant, quand on jouait au Charlie,
125900	129480	à côté, il y avait l'école internationale de la pizza.
129900	130380	Wow !
130380	131300	Qui était juste à côté.
131460	132960	Tu peux être diplômé ?
132960	133960	Ouais !
133960	135120	Meilleur pizzaïolo de France !
135120	135420	Ouais !
135420	137520	Attends, pourquoi ça me faisait rire à chaque fois que je passais devant ?
137520	138200	Putain, je sais plus !
138200	140580	Des gens hurlaient en faisant « Ah ! »
140580	142740	Non, parce que la défendure, elle était vraiment en mode,
142940	144780	tu sais, t'as un diplôme et tout,
144900	146660	je trouvais ça trop marrant que tu puisses arriver.
146760	150800	Bonjour, je voudrais m'inscrire en école de pizzaïolo.
151220	152440	Est-ce que tu as ce qu'il te faut ?
152440	153880	Ouais, ouais, je crois que j'ai l'air moins.
154520	156660	Je pense que tu pouvais absolument pas commander une pizza,
156760	158200	et ça devait les énerver beaucoup, quoi.
158660	160260	Tu veux rentrer « Bonjour, je prends une margarita ! »
160260	161320	C'est pas comme ça que ça marche !
161320	162660	Je dis « Pfff ! »
162660	162960	Peut-être.
162960	165360	Toi, t'aimes les Napolitaines ?
165360	166300	Je sais jamais.
166500	166940	Moi, j'aime...
166940	167800	Putain, ça va être intéressant.
168020	168980	C'est vraiment...
168980	171680	Moi, j'aime les pâtes fines.
172040	172260	Ouais.
172820	173420	J'aime pas...
173420	174360	Parce qu'il y a eu ce mode...
174360	175260	Je pourrais en parler une, alors...
175260	176320	Je suis en mode Moulouda Chour, là.
176520	176740	Attention.
177700	178000	Ouais ?
178000	179960	Quelle est ta définition de la pâte à pizza ?
