start	end	text
0	4000	FANTASK
4720	7560	Précédemment, dans la Grim Academy
7560	21300	Le capitaine pirate Ulysse 51 nous mène vers une destination inconnue
21300	24120	Je ne vais pas prendre le risque de vous dévoiler mon plan
24120	28760	Nando Busta, vous allez participer à la plus grande découverte de tous les temps
28760	31320	Les péripéties sont nombreuses
31320	33660	Le bateau tangue
33660	36300	La voile a craqué son slip
36300	41280	Alphada, il a mis le feu au fil de rhum
41280	46100	Ce sont des gouttes de sang qui tombent du plafond
46100	50940	Des créatures se dressent sur notre route
50940	54200	Qu'est-ce que c'est que ces monstruosités ?
54200	56160	Elles absorbent mon pied
56160	58280	C'est tout fort
58280	60840	Nous en sortirons-nous encore une fois ?
60840	64620	Mais enfin mon frère, tu ne peux pas nous laisser dans l'expectative
64620	67020	Vous faites trop durer le suspens
67020	71840	Ça, ils le font exprès pour qu'on prenne la version premium à 12,90€
71840	73400	Qu'elle dit ?
73400	74400	Ma maman ?
74400	83140	La Grime Academy saison 7 est disponible dès aujourd'hui en entier et sans publicité au prix de 12,90€ hors taxe
83140	85700	Pour la découvrir avant tout le monde, cliquez sur le lien dans la description
85700	115700	
115700	145700	
145700	175700	
175700	205700	
205700	235700	
235700	237260	Passons au plan B
237260	239260	Le plan B ?
239260	240820	L'ordinateur de bord est cassé
240820	241420	Mais mon vaisseau
241420	242700	Mais mon vaisseau vole très bien
242700	247160	Nous allons nous approcher au maximum de cette boule pour comprendre ce que c'est
247160	248160	En route !
248160	250720	T'es sûr ?
250720	252000	C'est peut-être dangereux
252000	255280	Tu ne veux pas en savoir plus ?
255280	259060	Si, si, enfin, je ne sais pas, peut-être que non
259060	265220	Mais le temps que Rodolphe se décide, le vaisseau se dirigeait déjà en direction de la grotte
265220	271180	Ils en firent le tour et se retrouvèrent en face de l'énorme boule de lumière
271180	274180	Elle semblait grossir de plus en plus
274180	279940	Autour d'elle, les nuages s'amassaient, formant une énorme tempête
279940	283980	Les éclairs jaillissaient en grondant très fort
283980	287740	Rodolphe était terrorisé par ce spectacle
287740	292340	Oh, Gala, je ne le sens pas, on devrait faire demi-tour
292340	295160	Tous ces nuages nous empêchent de voir correctement
295160	297040	Approchons-nous encore un peu
297040	300120	Tu m'écoutes, Gala ?
300120	301380	Fais courageux, Rodolphe
301380	303600	Nous devons découvrir de quoi il s'agit
303600	306520	Gala manœuvra pour aller encore plus près
306520	310020	Quand soudain, elle se remit à bouger bizarrement
310020	312320	Oh non, ça recommence
312320	314720	Rodolphe, prends vite les commandes
314720	317520	Quoi ? Je ne sais pas piloter ton vaisseau
317520	321340	Prends les commandes, Rodolphe, ou nous allons nous écraser
321340	323200	Rodolphe prit le volant
323200	325520	Oh là là, on est mal, on est mal
325520	328820	Redresse, Rodolphe, redresse, on est trop près
328820	332460	La boule de lumière les attirait comme un aimant
332460	335220	Au secours, Gala, on est aspirés
335220	337080	Accroche-toi !
337080	341020	Tout à coup, le vaisseau se mit à tournoyer de plus en plus vite
341020	345440	Il traversa les nuages et se retrouva en plein cœur de l'orage
345440	349020	Tout se mit à trembler autour d'eux quand soudain
349020	352300	Le vaisseau fut avalé par la boule d'énergie
352300	359840	Quand Gala se réveilla, elle était seule dans le vaisseau
359840	363380	À l'intérieur, tout semblait en ordre
363380	367600	Elle chercha Rodolphe du regard, mais il n'était pas là
367600	369260	Rodolphe ?
369260	371220	Rodolphe !
371220	374160	Ordinateur de bord, peux-tu nous dire où nous sommes ?
374160	378620	Tu ne marches toujours pas !
378620	380160	Elle regarda par le hublot
380160	382620	Alors ?
382620	387620	Dehors, le ciel était orange et les étoiles étaient vertes
387620	391620	Gala comprit immédiatement qu'ils avaient changé de galaxie
391620	395060	C'est alors qu'elle aperçut Rodolphe à l'extérieur
395060	398620	Elle voulut le rejoindre, mais...
399400	401980	Oh non ! Ça recommence !
401980	403980	Ses antennes bougeaient dans tous les sens
403980	410020	Elle se mit à tourner, avancer, reculer, monter, descendre, rouler, voler
410020	413680	Impossible de contrôler son corps et de sortir du vaisseau
413680	416640	Oh ! Ça va, Rodolphe ?
416640	418580	Oh là là ! Rien de cassé ?
418580	421780	Oh Gala, regarde ! C'est incroyable !
421780	423820	J'aimerais bien, mais je suis bloquée
423820	426400	Je n'arrive pas à m'approcher à la porte !
426400	429960	Rodolphe se retourna et vit Gala qui bougeait n'importe comment
429960	431680	Attends, je vais t'aider !
431680	433440	Il l'aida à s'approcher de l'entrée
433440	435860	Et quand celle-ci regarda autour d'elle
435860	439180	Elle découvrit ce qui émerveillait tant Rodolphe
439180	441780	Des dizaines, que dis-je ?
441780	443800	Des centaines, que dis-je ?
443800	445780	Des milliers de tours de cailloux
445780	448240	Se dressaient partout autour d'eau
448240	451720	Rodolphe n'avait jamais rien vu d'aussi beau
451720	455660	Il se sentait comme un poisson dans l'eau sur cette nouvelle planète
455660	461820	Aussi, pour la première fois, il trépignait d'impatience pour partir en exploration
461820	465660	Je suis désolée, Rodolphe, mais tu vas devoir y aller sans moi
465660	467480	Oh non !
467480	469700	Je ne contrôle plus rien
469700	472480	Mais c'est pas grave, je vais te porter
472480	474160	Mais je suis trop lourde
474160	476900	Mais non, accroche-toi !
476900	482320	Mais au bout de quelques mètres, Rodolphe était tout rouge et transpirait comme un bougre
482320	485580	Je te l'avais dit, je suis trop lourde
485580	488360	Allez, encore un pas !
488360	490120	Je te remercie d'avoir essayé
490120	492320	Mais il est temps que tu me ramènes au vaisseau
492320	494280	Pars explorer, je t'attends
494280	498880	À contre-cœur, il ramena Gala à l'intérieur du vaisseau spatial
498880	502300	Et partit à la découverte de la nouvelle planète
502300	505020	Et bien qu'il avançait sur un territoire inconnu
505020	508720	Pour la première fois de sa vie, Rodolphe n'avait pas peur
508720	512240	Il admirait chaque tour qu'il croisait sur son chemin
512240	515600	Et espérait au fond de lui rencontrer l'extraterrestre
515600	517780	Qui avait bâti de si belles choses
517780	521260	La suite dans le prochain épisode
521260	530860	C'était les aventures de Rodolphe et Gala
530860	538100	Une histoire écrite, racontée et mise en musique par Cécilia et Gérald
538100	542400	On vous dit à bientôt pour de nouvelles aventures
