start	end	text
0	9620	Allez, fangard, it's Friday, cette chanson n'existe pas.
11240	14860	Allez, on l'appelle, si il y a encore vivant, on peut la belle performance.
15120	17540	Paris, Paname.
18540	21300	Paris, Paris, Paname.
22080	28940	Paris et ses petites filles un peu trop jeunes pour moi, malheureusement.
30000	33380	C'est une petite pépée.
34820	39200	Et moi qui suis à de l'asile, je ne peux en profiler.
41840	46180	Bon, c'est quoi ? C'est la semaine 7 ou 6 qu'on termine ?
46180	46800	Je ne sais plus.
47060	51360	Je ne sais plus et on s'en fout finalement. Est-ce que c'est important ?
51360	55080	On s'en fout. On est à la maison. L'important, tu sais, c'est boire du V.
55080	61580	Alors, moi j'ai mon cubi. Je ne vais pas boire tout de suite parce que j'ai fait ta technique l'autre jour.
62140	69400	J'ai bu une bière avant de faire mon sport et elle remontait quand je faisais des jumping jacks.
69520	71460	Donc, je ne vais pas boire avant de faire du sport.
71560	73080	Oui, mais dans la tête, tu y étais quand même ?
74300	78080	Pas plus que d'habitude. En plus, non. En plus, pas vraiment.
78080	81880	J'avais plus envie d'une clope et de chipster que de...
81880	85000	Alors, ça ne vous passe pas l'envie de cigarette. Vous y êtes encore alors ?
85000	87300	Non. Oui, mais visiblement, c'est le cas de tout le monde.
87500	92100	Et bizarrement, ça va faire deux ans en mai.
92560	92760	Oui.
93700	100140	Et c'est souvent difficile, mais ça passe, tu vois, quand je bois des coups, etc.
100140	104960	Et le confinement, c'est le boss final de l'arrêt de la clope.
105300	112580	J'ai vraiment qu'une envie, c'est reprendre, m'engriller une petite sur mon balcon pour apporter un changement, un truc.
112900	114280	Ça fait une pause, je ne sais pas.
114480	118660	C'est marrant, moi. C'est vraiment passé. C'est fini, tu es fini.
119940	123260	Tant mieux. Après, ça ne me ruine pas la vie.
123260	126700	Et tu vois, je ne passe pas mon temps à me dire que j'aurais envie d'une clope.
126820	132780	Mais disons que les WhatsApp-eros, plus, je te dis, j'ai regardé le dernier Tarantino.
133620	139480	Et le dernier Tarantino m'a vraiment donné une seule envie, c'est fumer des clopes en buvant des cocktails.
139940	142720	Mais vraiment, c'était puissant comme envie.
143180	146260	Et sucez Brad Pitt, tapez Bruce Lee et vous tapez...
147220	150340	Ah, sucez Brad Pitt. Oh là là. Il est magnifique dans ce film.
150560	150960	Magnifique.
150960	154240	Et être intime avec...
154240	155240	Pas mal aussi.
155980	156960	Elle a toujours été très belle.
157500	158480	Margot Robbie.
159200	161400	C'est une très belle femme.
161620	164640	Mais je n'aime pas... Elle ne me fait rien du tout, Margot Robbie.
164780	165420	Je n'aime pas du tout.
165920	167680	Oui, alors, on est encore...
167680	168880	C'est une très belle femme.
169340	170180	Non, mais pas tout. Voilà.
171220	172920	Parce que tu sais, il y a des mecs qui disent
172920	174720	« Quoi ? Emilia Ratachowski ? »
174720	176380	« Ah non, elle est dégueulasse. Elle ne me fait rien. »
176380	177880	Non, mais voilà. Juste, on est d'accord.
177880	183900	Donc, dans la catégorie movie star, ce n'est pas votre préféré.
184100	186900	Mais on est d'accord qu'on la croise au bardemballe, vous faites du rancet dents.
186900	188380	C'est une...
188380	191840	Déjà, si je la croise au standal en bas de chez moi, déjà, je m'inquiète.
192040	193260	Non, mais oui, ça, c'est sûr.
193700	195160	Qu'est-ce que tu viens faire là, Margot ?
195160	198640	Maël, son sosie, vraiment, son sosie, vous êtes célibataire.
199120	203340	Il ne faudrait quand même pas beaucoup de verre pour que vous disez, disons, que cette fille, quand même...
203340	204600	C'est vrai. Non, non, mais bien sûr.
204620	206580	Replaçons quand même dans le contexte des...
206580	207020	Bien sûr.
207740	211960	Parce que oui, moi, les gars qui me disent « Rihanna, je ne touche pas avec un bâton et en boîte à Clermont,
212020	213580	je les voyais essayer de se taper leur cousine. »
213580	214060	Bon, ben voilà.
214060	222000	C'est ça. En fait, au bout d'un moment, il faut juste réussir à dire « Ce n'est pas mon genre de femme,
222940	228580	mais dans l'éventualité d'une copulation gratuite, non tarifée. »
228580	228780	Oui.
229260	230280	Bon tarifée, d'ailleurs.
230720	241120	Et même si elle me demande 2500 euros hors-taxe, franco de port, je casse le PEL immédiatement.
241560	242900	Non, mais oui, c'est pour ça.
242900	245880	Mais en tout cas, j'espère que ce soit clair.
246380	247740	Voilà, replaçons la dalle.
247900	248660	Que ce soit dit.
249480	251240	Mais en tout cas, alors, excellent film.
252300	253900	Ah, je savais qu'il vous plairait.
254260	255080	Il m'a beaucoup plu.
256080	261480	Et ouais, je dois dire que Brad Pitt, dans ce film, je ne sais pas quel âge il a aujourd'hui, Brad Pitt.
261600	262440	Il a une cinquantaine d'années.
264320	265620	Ouais, c'est solide.
265660	269240	Ouais, il a 56 ans, Brad Pitt. Dans 4 ans, c'est la soixantaine.
269960	270780	Alors, j'ai adoré le film.
270780	275940	Alors, si vous n'avez pas vu le film, skippez les 30 prochaines secondes.
276740	277040	C'est prêt.
277040	277900	Ah, alors attends, ok.
279900	281260	Spoiler alert.
281580	281760	Allez.
281760	284900	Oui, j'adore.
285220	286180	Vraiment, je l'adore.
286440	295780	Mais quand même, après le coup, vu que je n'avais pas senti venir ça, je me suis dit, ça fait quand même trois fois qu'il nous baisse avec le même truc.
296660	298160	Sauf que là, il ne l'a pas annoncé.
298300	298560	Bien joué.
298660	299940	Tu parles de la fin ?
299940	304200	Oui, parce qu'en fait, si tu ne sais pas et qu'on sait qu'il va parler de ça, on te dit, oh putain, ça va être horrible.
304380	305100	On va voir Charles...
305100	306260	C'est exactement ce qui s'est passé.
306420	307340	C'est exactement ce qui s'est passé.
307540	308420	Se faire déboîter.
308840	313260	Et au final, il a refait ce qu'il a fait dans Django et dans...
313260	313840	Inglourious.
314020	314560	Et dans Inglourious.
314660	316820	C'est-à-dire, je prends le méchant et je le dézingue.
317000	317900	Et c'est jouissif.
318140	322500	Mais quand même, pour un gars qui se réinvente à chaque fois, ça fait quand même trois fois qu'il nous fait le même truc.
323000	325560	Certes, mais j'ai tellement aimé ça.
325560	327100	Mais oui, bien sûr, c'est génial.
327480	329760	Jouissif, elle est incroyable, c'est de la scène.
329860	332880	Et en plus, c'est un fan de films de genre.
333560	335560	Et le carcan...
336080	337860	Enfin, c'est pas carcan...
337860	341460	Tu crois qu'ils sont revenus sur qui t'as dit de partir ou pas ?
341460	342000	J'en sais rien.
342040	342900	Vous êtes revenus ou pas ?
342900	344300	Bon, si vous êtes revenus, repartez.
344520	344900	Repartez, c'est pas fini.
345540	345940	On vous dira.
346700	349180	Non, comme on dit, les codes à respecter.
349540	350240	Lui, il est film de genre.
350240	350840	Ouais, ouais.
350840	352180	Il y a les codes à respecter.
352180	358680	Et j'avoue que c'est l'art né de la contrainte, comme disait...
358680	358920	C'est sûr.
359160	359380	Ouais, ouais.
359720	363060	Mais donc, voilà, il s'amuse de ses...
363060	364760	Oui, c'est Paul Nareff, je suis plus...
364760	367040	Ou Michel...
367040	368020	Ah, c'était un Michel.
368280	368860	C'était un Michel.
368940	370180	Michel Baudelaire ou...
370180	370400	Je sais plus.
371140	374300	Mais voilà, d'un côté, je me dis, il nous a rebaisés.
374380	377320	D'un autre côté, je me dis, bon, c'est son film de genre à lui.
377320	378420	C'est le Revenge Movie.
378900	379960	Et il l'a fait trois fois.
379960	382700	Ouais, mais alors voilà, t'as aussi...
382700	386940	Ça prend tellement peu de temps dans ce film qu'on pourrait presque penser à un petit fan service.
388080	399980	Oui, non, mais tu vois, ça prend quand même peu de temps, mais c'est quand même un film où on prend son temps, on glande, on reste, on profite du décor et de cette ambiance qui l'a recréée à la perfection.
400720	403500	Mais il fallait bien qu'il y ait ça à la fin, s'il n'y avait rien à la fin.
403960	407400	Et du coup, ça prend peu de temps, mais quand même, ça fait le film.
407400	410400	Et tu vois, c'est ce qui m'a rappelé qu'on était dans un Tarantino.
