start	end	text
0	4480	Bon, les gars, c'est bon, ça y est, c'est rayé, c'est le moment pub, ça y est, on a percé.
4740	6620	T'es enfin compris dans une salle de plus de 12 ?
6620	8920	Ferme-la, non, j'ai trouvé un sponsor.
9340	11620	Mais qu'est-ce que c'est ? Une marque de bière, un shampoing ?
11620	14240	Non, bien vu, mais non, NordVPN, les gars.
14580	16880	Oh, NordVPN, le VPN le plus connu d'Internet !
16880	19960	Ah, voilà, je savais, Franjo, que tu serais parfait pour les pubs, tu es fait pour ça.
20280	23280	Mais Urbain, enfin, à quoi ça peut bien servir un VPN ?
23280	24260	Excellente question, Pierre.
24400	27960	Un VPN permet de chiffrer toute son activité en ligne et donc de renforcer sa confidentialité,
27960	31320	et aussi de faire croire à son ordinateur qu'on n'est pas à l'endroit où on est en changeant d'adresse IP
31320	34700	et donc d'emplacement virtuel, comme quand je dis à ma meuf que je travaille alors qu'en fait, je suis au bar.
34900	39020	Donc, on peut contourner les géorestrictions et mater des films pas disponibles en France sur les catalogues de streaming.
39280	41080	Mais exactement, Franjo !
41080	43460	Et toi, Pierre, pourquoi utilises-tu le VPN ?
43460	45720	Ouais, moi, les pubs, je vous laisse faire, les gars, vous le faites très bien sans moi.
46000	46940	Franchement, t'as déjà été pas mal.
47020	51160	Avec le code promo PODKSSOS, P-O-D-K-S-S-O, ouais, PODKSSOS, quoi,
51200	52640	ou en passant directement par le lien en description,
52640	56320	vous avez 4 mois offerts pour un abonnement de 2 ans et vous pouvez résulier au bout de 30 jours,
56420	57240	si vous n'êtes pas satisfait.
57360	58380	Mais c'est super, ça !
58380	59380	Ouais, carrément !
59380	61320	Non, mais fais plus d'entrains, fais la voix de pub !
61320	63040	Ah oui, trop bien, la vie !
63040	63640	Voilà !
64300	65540	Bon, voilà, vous avez tous les renseignements.
65660	67120	Merci NordVPN de nous sponsoriser.
67220	68740	Maintenant, on est des vrais gars d'Internet.
68880	70440	Allez, arrête ! Même dans les pubs, tu parles trop.
70600	72740	C'est vrai que je parlais un peu beaucoup, mais j'aime bien.
72740	76840	Et bonjour à tous, bienvenue sur PODKSSOS.
76860	78000	Ah non, dis-à-dire refais, tu refais.
78100	80700	Et bonjour à tous, bienvenue sur PODKSSOS, comment ça va ?
80700	82600	Il ne peut pas faire avec sa voix d'art.
84020	85980	Philippe Rizoli !
85980	89800	Déjà, ce n'est pas la voix de ouf, de dommage.
89800	90480	C'est horrible, la voix de Franjo.
90620	90880	C'est horrible.
90920	92660	C'est une des pires voix de...
92660	93160	Pardon, hein ?
93160	93540	De France.
93620	94580	De France, en vrai.
94680	95420	Je suis assez d'accord.
95880	99280	C'est un épisode spécial, il y a Urbain, donc Pierre Thévenou, comme d'habitude,
99460	101920	et moi-même Franjo, et on a un invité de marque.
101920	102920	Je vous demande de faire du bruit.
102920	103140	Vous devez de marque.
103300	104240	On a un invité.
104360	104840	Sou-marque.
105680	108680	Je vous demande de faire du bruit, s'il vous plaît, pour Jamil Lavergnette.
109320	110260	De marque d'Escount.
110500	111140	Merci, les gars.
111140	112220	Un invité Aldi.
112880	113280	Génial.
113440	114760	Un peu de respect sur Aldi.
114920	115940	Moi, j'habite près d'un Aldi.
116260	116560	Ah ouais.
116700	117460	J'aime bien Aldi.
117920	119020	Moi aussi, j'aime bien Aldi.
119080	121160	Dans les annonces, maintenant, ils mettent proche Aldi.
121300	123220	C'est un élément de vente.
123440	124920	C'est un super magasin Aldi, quoi.
124980	127340	Aldi, c'est un super magasin, comme Action, etc.
128280	130020	Il s'est peuplé de gens qui sont formidables.
131920	134180	Alors, comment ça va ?
134180	135640	On fait sans l'avoir préparé.
136140	137440	Je viens rétablir une vérité.
137520	138260	Je vous écoute.
138940	142960	Et ce bâtard de Franjo a dit que Jamil Lauchlag a commencé sur Beurre FM.
143620	144560	Jamais de la vie.
145520	147580	J'entends que Franjo aurait des a priori.
148080	149700	Non, il a dit Beurre FM, mais il était premier degré.
149760	150460	Je crois que c'était une vanne.
150600	152600	Après, je dis non, il est dans son délit.
152600	154180	Là, Jamil finira sur Beurre FM.
154180	155160	Voilà, c'est ça.
155420	155820	Nova.
157340	158300	Nova, tu as fait Nova.
158420	159780	Ouais, j'ai commencé sur Radio Nova.
160000	161580	Mais c'est tout ce que je voulais dire.
161580	162920	Sinon, j'écoute votre podcast.
163240	164060	Et c'est génial, les gars.
164180	164500	Merci.
164720	165980	Franchement, je rigole et tout.
166820	167400	Et bravo.
167580	170360	Et moi, je me suis mis dans la liste d'écouter le tien depuis mille ans.
170480	170940	Et je ne l'ai pas fait.
170960	171560	Je suis désolé.
171760	172800	Maintenant, je vais m'y mettre.
173000	173360	C'est nul.
173440	173820	C'est nul.
173960	173980	C'est nul.
173980	175440	A le meilleur nom de podcast.
175740	177280	Vous n'êtes que des rebeux.
177380	178380	Ça s'appelle les grands remplaçants.
178520	178660	C'est ça.
178900	179620	C'est génial.
179660	181140	C'est comme vous, en arabe.
181140	181780	Ah ben vrai.
