start	end	text
0	2000	Oh la vache, mais c'est nul !
2560	4000	Nul, nul, nul !
4880	6000	Tu sais pas jouer, Jack ?
6680	8000	T'es mauvais !
8880	10000	Mais dehors, les romanos !
11060	11900	Je suis...
11900	13340	Je suis l'Ema !
13340	15360	CINÉMAAAAA !
15360	17000	CINÉMAAAAA !
17000	18900	Qu'est-ce que c'est que cette matière ?
18900	20440	C'est de la merde !
20440	21000	C'est...
21000	22380	Ils sont jamais vraiment partis.
22520	24000	Non, mais je veux dire, oui, mais là, ils sont...
24000	25220	Non, non, mais ils étaient dans mon cœur.
25520	28240	Oui, mais là, maintenant, ils commencent à être en visibilité.
28240	29400	Ils sont en visibilité.
29480	29740	Tu sais, Thibaut.
30000	31720	Même quand le petit cul meurt.
33100	34400	Tant que quelqu'un y pense,
35220	36120	il vise en toi.
37340	38680	Il suffit de penser...
38680	39660	Il y a des petits cul qui meurent.
39780	41520	Tous les jours, des femmes passent les 40 ans.
42160	43140	Ça te plaît, ça ?
43140	46040	C'est pas dans Shanghai Kid qui dit ça, à un moment donné ?
46040	48000	Mais chaque cul qui meurt...
48000	49000	À part le...
49000	49720	Quand on peut...
49720	51180	... vit à l'intérieur de toi.
51420	52500	C'est bien, c'est ça qu'il dit.
52560	53440	Je viens de Japon.
53660	53840	Oui.
54160	55880	Votre mandarin est excellent.
55880	58440	Est-ce que, s'il te plaît, avant qu'on commence,
58440	60440	tu peux nous parler du Japon ?
60440	62240	Est-ce que tu peux nous parler de tes vacances ?
62240	65300	Est-ce que tu peux nous parler de cette peuplade si singulière ?
65300	66900	Est-ce que tu as découvert des nouvelles choses ?
66900	68660	Est-ce que tu as enfin compris pourquoi,
69160	71300	quand on voit une petite écolière nippone,
71540	74440	nous avons envie de la démolir sous un préau immédiatement ?
74440	76440	Alors, justement...
76440	76860	Dis-nous tout.
77060	80780	Alors, justement, j'ai perdu mon...
80780	81520	Quand j'étais jeune,
81600	83780	et la première fois que le choc de la grande ville,
83820	84900	la première fois que j'étais dans une grande ville,
84980	86000	c'était Tokyo en 2002.
86920	88260	Et du coup, moi,
89120	90420	je me souviens aussi d'une soirée
90420	92540	avec des étudiantes japonaises
92540	93340	où j'avais 14 ans.
93360	94200	Mais à l'époque où j'avais 14 ans,
94220	95260	j'avais l'air d'en avoir 17.
95400	97340	Donc, mon frère m'avait incorporé dans cette soirée.
98100	99180	Et je m'étais...
99180	100360	J'avais plus ou moins...
100360	100980	T'es en train de me dire
100980	101820	que tu as fait une soirée
101820	102780	quand t'étais jeune,
102980	104580	avec des japonaises.
104740	106140	Il y en avait plein de la pièce.
106260	106760	Il y en avait partout.
106900	107520	Elle pouvait pas s'enfuir.
107600	108180	Elle pouvait pas s'enfuir.
108260	108640	Il y en avait partout.
