start	end	text
0	4000	FANTASQUE
30000	31320	Les pésies sont nombreuses.
31860	34000	Le bateau tangue !
34880	37000	La voile a craqué son slip !
37940	42000	Alphada ! Il a mis le feu au fil de rhum !
42680	46000	Ce sont des gouttes de sang qui tombent du plafond ?
46960	50920	Des créatures se dressent sur notre route.
51220	54140	Qu'est-ce que c'est que ces monstruosités ?
54140	56500	Elles absorbent mon pied !
56500	58000	C'est tout fort !
58000	61380	Nous en sortirons-nous encore une fois ?
61380	62880	Mais enfin mon frère !
62880	65040	Tu ne peux pas nous laisser dans l'expectative !
65040	68000	Vous faites trop durer le suspens !
68000	72500	Ça ! Ils le font exprès pour qu'on prenne la version premium à 12,90€ !
72500	73700	Qu'elle dit ?
73700	75000	Ma maman !
88000	93380	FANTASQUE !
93380	96260	Studio Fantasque est un label de podcast pour enfants.
96680	99720	Retrouvez toutes nos séries audio sur le site fantasque.studio.
99720	104220	Aux africains, la deux extraterrestres
104220	107720	Volent au milieu des étoiles
107720	110980	Parcours des milliers de kilomètres
110980	114240	À bord de leur vaisseau spatial
114240	119440	Cherchant la planète idéale
119440	121100	Pour inviter
121100	124820	Cherchant la planète idéale
124820	126480	Pour inviter
126480	132660	Rodolphe et Gala
132660	134200	Si près du buton
134200	137080	Dans les épisodes précédents
137080	140280	Gala, Rodolphe et Rodolphine
140280	142000	Ont quitté la planète de Musica
142000	144100	Et poursuivent la route lumineuse
144100	145300	Tracée par leurs parents
145300	147900	Ils espèrent ainsi vite les retrouver
147900	151220	Oh ! C'est long !
151220	152880	J'en ai marre !
152880	154180	C'est bien vrai ça !
154180	157220	Ça fait combien de temps qu'on suit cette route ?
157220	158660	Cela fait précisément
158660	161380	9 jours, 13 heures, 46 minutes
161380	164440	Et 7 secondes, 8 secondes, 9 secondes
164440	165880	Oui ! Merci ordinateur de bord !
165880	167760	On l'a compris !
167760	168980	Rodolphe et Rodolphine
168980	170840	Commençaient vraiment à s'appatienter
170840	173580	Et Gala ne savait plus quoi faire pour les occuper
173580	176780	Et si on jouait au jeu des devinettes ?
176780	179220	Oh non ! Pas le jeu des devinettes !
179220	181060	C'est toujours toi qui gagnes !
181060	182760	Un petit jeu de cartes ?
182760	185580	Oh ! Pareil ! Tu vas encore gagner !
185580	187480	1, 2, 3, soleil ?
187480	189920	Oh ! Désolé Gala !
189920	191600	Mais à chaque fois qu'on joue avec toi
191600	193240	On n'arrête pas de perdre !
193240	195160	C'est plus drôle !
195160	197320	Vous voulez que je vous laisse gagner ?
197320	197900	Oh non !
197900	199120	Oh non !
199120	201820	Bon ? Mais qu'est-ce qu'on pourrait bien faire ?
201820	204220	Mais alors que Gala cherchait une nouvelle idée
204220	207000	L'ordinateur de bord annonça enfin
207000	209460	Planète droit devant !
209460	210700	Ouf ! Sauvez !
210700	213220	Youpi ! Une planète !
213220	216100	Rodolphe et Rodolphine se précipitèrent au hublot
216100	219280	La route lumineuse se terminait sur cette planète
219280	220960	Plus de doute !
220960	222220	Leurs parents étaient bien là
222220	224800	Le vaisseau se posa sur le sol
224800	226900	Et à peine eut-il atterri
226900	230020	Que Rodolphe et Rodolphine se disputaient déjà
230020	231040	Pour sortir en premier
231040	233120	Laisse-moi passer !
233120	235240	Non ! C'est moi que t'es là la première !
235240	237320	Aïe ! Mais tu m'as fait mal !
237320	239080	T'as qu'à pas prendre toute la place
239080	240760	Avec tes grosses fesses !
240760	242920	Répète un peu pour voir !
242920	245300	T'as qu'à pas prendre la place
245300	247860	Avec tes grosses fesses toutes poilées !
247860	249200	Oh ! Tu vas voir !
249200	250580	Je vais t'arracher les yeux !
250580	251800	Aïe ! Mais c'est mes joues !
251800	254280	Rodolphe ! Rodolphine !
254280	256060	Je vous signale que si vos parents vous voient
256060	257540	En train de vous battre comme cela
257540	259800	Vous allez vous faire punir !
260760	261780	Et comme par magie
261780	264140	Le frère et la sœur redevinrent
264140	265780	Aussi sages que des images
265780	268940	Très bien ! Je préfère ça !
268940	270940	Allons-y maintenant !
270940	272700	D'accord, Gala !
272700	274500	D'accord, Gala !
274500	276080	Je t'en prie, Rodolphe !
276080	276800	Passe devant !
277540	279720	Non, non ! A toi l'honneur, Rodolphine !
279720	281300	Oh ! Merci bien, Rodolphe !
281300	283340	C'est bien aimable de ta part !
283340	285780	Tout le plaisir est pour moi, Rodolphine !
285780	287120	En sortant du vaisseau,
287740	288980	Ils tombèrent nez à nez
288980	290960	Avec une vieille soucoupe volante
290960	292820	Regardez !
292820	295200	Ce doit être le vaisseau de vos parents !
295200	295900	Quoi ?
295900	298220	Ils ont volé dans ce tas de ferraille !
298220	300780	Oh là là !
300780	303040	Gala inspecta l'intérieur de la soucoupe
303040	305500	L'ordinateur de bord était cassé
305500	307360	Et les moteurs ne répondaient plus
307360	309520	Leur vaisseau est en panne !
309520	311560	Oh non !
311560	313000	Au contraire, Rodolphe !
313000	314700	C'est une excellente nouvelle !
314700	316500	Pourquoi tu dis ça, Gala ?
316500	317660	Car sans vaisseau spatial,
318180	319900	Ils ne peuvent plus quitter cette planète
319900	321740	Ce qui nous laisse de grandes chances
321740	323000	De les retrouver !
323000	323560	Yopi !
323560	324560	Yopi !
324560	326660	Commençons nos recherches !
326660	327720	Ils se mirent en route
327720	330340	Cherchant la moindre petite tour de caillot
330340	333980	Mais le paysage restait désespérément désert
333980	334840	Rodolphe !
334840	336420	Rodolphe commençait à angoisser
336420	339220	Et si leurs parents n'étaient pas là ?
339220	341400	Elle se mit alors à marcher à toute vitesse
341400	342980	Elle voulait les retrouver
342980	347080	Allez ! Plus vite ! Accélère un peu, Rodolphe !
347080	350340	Je peux pas ! Tu vas trop vite, Rodolphe !
350340	353000	Arrête de faire ton bébé !
353000	355000	Je fais pas mon bébé !
355000	358080	Si ! T'es plus lent qu'une tortue centenaire !
358080	360920	C'est quoi une tortue centenaire ?
360920	363180	C'est une vieille tortue !
363180	364640	Faut toujours tout expliquer !
364640	366020	C'est pénible !
366020	367680	C'est toi qui es pénible !
367680	370460	Et puis je suis pas une vieille tortue centenaire !
370460	371560	Vu comment tu traînes,
371780	375140	Je dirais même que t'es pire qu'une vieille tortue centenaire !
375140	376980	Tu vas voir ce qu'elle va te faire,
377060	378980	La vieille tortue centenaire !
378980	381640	T'es même pas capable de me rattraper !
381640	383560	Ah ouais ! On va voir ça !
383560	386500	Et Rodolphe se mit lui aussi à marcher à toute vitesse
386500	389300	Même Gala avait peine à suivre !
389300	392740	La tactique de Rodolphe marchait à merveille !
392740	396920	Rien de mieux que d'énerver Rodolphe pour le faire avancer !
396920	399940	Tout à coup, Rodolphe s'arrêta net !
399940	403540	Si bien que Rodolphe, pris dans son élan, lui rentra dedans !
403540	404100	Oui !
404100	406380	Oh ! Tu pourras faire attention !
406380	408680	Vous avez trouvé quelque chose ?
408680	409600	Oui !
409600	413980	Il venait enfin de trouver ce qu'il cherchait depuis si longtemps !
413980	418360	Devant eux, se dressaient des tours de cailloux spectaculaires !
418360	421700	Certaines atteignaient des hauteurs vertigineuses !
421700	426400	Jamais Rodolphe n'avait vu autant de cailloux empilés les uns sur les autres !
426400	430720	Il ignorait même qu'il était possible d'en fabriquer d'aussi grandes !
430720	434460	Rodolphe, sûre que ses parents étaient là, se mit à les appeler !
434460	438340	Papa ! Maman ! Vous êtes là !
