start	end	text
0	3160	est-ce que
3160	4020	tu me disais
4020	4520	en antenne
4520	5300	est-ce que j'étais en train
5300	6800	de regarder notre premier sinistre
6800	7700	oui oui
7700	8260	je te disais
8260	8980	est-ce que tu regardes
8980	10480	mon vieux casse-tête
10480	11620	en train de s'exprimer
11620	13980	casse-tête
13980	15740	il y a des gens
15740	16620	qui l'appellent casse-tête
16620	17340	ah bien sûr
17340	18520	ça fait longtemps
18520	19500	qu'on n'a pas fait un point
19500	21100	sur les surnoms de politique
21100	21700	ah
21700	22580	mais
22580	23660	casse-tête
23660	24400	c'est casse-tête
24400	26600	t'es prêt
26600	27220	je t'en fais un petit
27220	27760	vas-y vas-y
27760	28340	tu te bouche les oreilles
28340	28760	vas-y
28760	31280	les politiciens
31280	36420	ah mais tu l'as
36420	36680	j'ai tout dit
36680	37300	j'ai tout dit
37300	42280	ouais ouais
42280	42620	bah ouais
42620	43380	je t'en dis
43380	44300	les politiciens
44300	45780	j'allais te dire
45780	46320	c'était peu
46320	47380	il n'y avait pas grand chose
47380	48560	ces derniers temps
48560	49800	casse-tête
49800	50500	en fait
50500	51960	je suis en fin
51960	52280	de
52280	54280	je suis en fin
54280	54920	de fasting
54920	56380	je meurs de faim
56380	57520	je mangeais une salade à midi
57520	58020	et une pomme
58020	59320	j'ai envie de tuer des gens
59320	62000	ça fait très longtemps
62000	62900	que je cherche à monter
62900	63980	des vidéos sur Android
63980	65080	et je n'y arrive pas
65080	66020	chaque fois qu'on me donne
66020	66560	un logiciel
66560	67420	ça marche pas
67420	68540	c'est pas du tout
68540	69320	comme je veux monter
69320	70620	là je vois la ferme
70620	70980	Jérôme
70980	71600	enfin Jérôme
71600	71960	Miel
71960	73120	sur un bon moment
73120	74100	qui conseille un truc
74100	74400	je me dis
74400	75260	ah si lui il le fait
75260	76360	c'est un bon
76360	77080	j'y vais
77080	78000	je prends son truc
78000	79900	le truc marche pas encore
79900	81340	je pète un câble
81340	82380	et là
82380	84420	tu me dis casse-tête
84420	86480	et bah tous mes soucis ont volé
86480	87540	t'avais le urbain
87540	88160	Fury Bar
88160	89240	mais là ce casse-tête
89240	90140	il me fait un bien fou
90140	91420	sans compter
91420	93020	que vraiment
93020	93820	je suis une merde
93820	95720	parce qu'il vient d'annoncer
95720	96020	du coup
96020	96720	j'ai quand même vu
96720	97760	que casse-tête nous a dit
97760	98440	que les théâtres
98440	98980	c'était nib
98980	99620	pendant trois semaines
99620	100660	et bah
100660	102480	et bah au lieu de me dire
102480	102980	ah merde
102980	104920	et bah vu que j'ai une grosse flemme
104920	105320	j'ai dit allez
105320	106180	c'est bien
106180	107220	on avait une date le 16
107220	107920	et bah moi
107920	109080	ça commence à
109080	109760	là vous êtes peinard
109760	112500	au moins jusqu'à
112500	112740	ouais
112740	114500	7 janvier je crois
114500	115760	voilà
115760	116480	je vais pouvoir répéter
116480	117080	le spectacle
117080	119220	en mangeant du foie gras
119220	120340	c'est parfait
120340	121860	donc pas de
121860	123080	jeûne intermittent
123080	123980	pendant les fêtes
123980	127540	si je le décale
127540	127980	c'est tout
127980	129760	mais c'est à dire
129760	130880	que le 11h
130880	132200	19h
132200	133620	va devenir
133620	135020	à mon avis
135020	136100	un 14h minuit
136100	137660	d'accord
137660	139340	ah oui d'accord
139340	140060	je vois
140060	140720	c'est trop long
140720	141960	plutôt 14h
141960	142780	22h
142780	143940	faut que ça fasse
143940	144820	ça reste chiant
144820	145380	putain
145380	147140	bah franchement
147140	147620	c'est simple
147620	149060	franchement celui-là
149060	149940	il est beaucoup plus simple
149940	150220	à tenir
150220	150980	parce que c'est vraiment
150980	151580	tu te tapes
151580	152640	deux énormes repas
152640	153280	et tu peux les faire
153280	154100	très tard quoi
154100	155880	ouais ok ok
155880	156420	je vois
156420	157660	de toute façon c'est vrai
157660	158380	non mais tu vois
158380	159540	moi ces vacances-là
159540	160220	c'est vraiment des trucs
160220	161960	où c'est ce que tout le monde dit
161960	162600	tu vois j'ai l'impression
162600	163240	d'être à table
163240	165320	l'intégralité du week-end
165320	166460	donc bon
166460	167200	faire des pauses
167200	168720	pourquoi pas
168720	170040	non mais il n'y a pas vraiment
170040	170380	de pause
170380	171280	parce que c'est pas la pause
171280	172140	parce que normalement
172140	172940	après 22h
172940	174520	on a arrêté de bouffer
174520	176520	bon il y a des repas
176520	177080	où c'est plus long
177080	177900	bah ouais quand même
177900	178320	normalement
178320	180060	22h
180060	181400	tu peux avoir fini
181400	182340	mais au pire
182340	183100	tu le décales encore
183100	184120	tu fais
184120	185080	moi je peux faire
185080	185820	un 16h minuit
185820	186380	tranquille
186380	188220	je peux le faire
188220	188760	16h minuit
188760	190860	je le faisais en vacances
190860	192060	bah là où j'arrivais pas
192060	192400	à le tenir
192400	193600	c'est que dans le fast
193600	194520	il y a l'alcool qui compte
194520	195500	ah oui
195500	196580	ah non bah oui d'accord
196580	197300	mais alors là
197300	199100	là faut t'enfermer
199100	200400	faut vivre seul
200400	201820	t'enfermer dans les toilettes
201820	202500	et attendre quoi
