start	end	text
0	5000	...
5000	8000	Précédemment, dans la Grim Academy.
8000	16000	...
16000	21000	Le capitaine Pirate, Ulysses 51, nous mène vers une destination inconnu.
21000	24000	Je ne vais pas prendre le risque de vous dévoiler mon plan.
24000	29000	Non, d'obstain, vous allez participer à la plus grande découverte de tous les tard.
29000	32000	Les péripassis sont nombreuses.
32000	34000	Le bateau tângue !
34000	37000	La voie la craque aux ons nits !
37000	42000	Oh, le chphada ! Il avait un feu, sur le rame !
42000	46000	Ce sont des coûts de sang qui tombent du plafond.
46000	49000	Des créatures !
49000	51000	Ce drès se sur notre route.
51000	54000	Bah, il test que c'est que c'est monstre et aux huités.
54000	57000	Et l'absorbe mon pilet !
57000	59000	Toutefois !
59000	61000	Nous insortirons-nous encore une fois ?
61000	65000	Mais on se fait un mot frère, qui ne peut pas nous laisser dans l'expectative.
65000	68000	Vous faites trop durer le succès de sang.
68000	72000	Ça, il ne faut exprès pour compreine la version 1, à 12h90.
72000	73000	Quelle-dix ?
73000	75000	Non, non.
75000	80000	La Grim Academy 16 ans 7 est disponible dès aujourd'hui en entier et sans publicité,
80000	83000	au prix de 12h90 or taxe.
83000	87000	Pour la découverte avant tout le monde, cliquez sur le lien dans la description.
93000	96000	Studio Fantasque est un label de podcast pour enfants.
96000	100000	Retrouvez toute nos sérieux de sur le site Fantasque.studio.
102000	104000	Quelque part, tout au fond de l'univers,
104000	108000	vivait un petit extra-terreester qui s'appelait Rodolf.
108000	114000	Il habitait sur la planète Riki qui, comme son nom l'indiquet, est très minusculent.
114000	118000	Sur sa planète, il n'y avait pas grand chose à faire.
118000	120000	Il y avait juste des cailloux.
120000	123000	Et Rodolf a doré les cailloux.
123000	126000	Y'a un cailloux !
126000	130000	Oh, et encore un autre !
130000	134000	Que ce qui va construire la tour de Gailloux
134000	136000	est une petite spectaculaire de tous les univers ?
136000	138000	T'as moi !
138000	142000	Et Rodolf, en pilessé cailloux, jusqu'à ce qu'il fasse nu.
142000	145000	Oh, je suis fatigué.
145000	147000	Je vais aller faire un petit rupeeon.
147000	150000	Et demain, bon que ce que je vais faire demain,
150000	151000	ah, je sais !
151000	153000	J'ai qu'à construire une nouvelle tour de Gailloux !
153000	156000	Il a là-dedans que ce coucher tout heureux.
156000	161000	Mais voilà, cette nuit-là, Rodolf fit un rôle de rêve.
161000	163000	Il était sur une planète inconnu,
163000	165000	remplit de milliers de cailloux,
165000	170000	de toutes les formes, de toutes les tailles et de toutes les couleurs.
170000	172000	Avec ces nouveaux cailloux,
172000	175000	il pouvait construire des tours grandioses
175000	178000	d'une harte spectaculaire.
178000	180000	Quand il se réveille enfin,
180000	184000	il a reçac à sa son rêve encore et encore.
184000	187000	Et si on existe pour devrair cette planète,
188000	190000	ce que ce serait possible tout de pleine de compagre.
190000	191000	C'est existent !
191000	192000	Pour...
192000	194000	Ouais, cette ou sur ma existance,
194000	197000	cette ou-t-elle possible que ça existe quelque part !
197000	201000	Enforce-ci, pensez, il lui vente une idée.
201000	205000	Il grimpe à sur sa tour de Gailloux et à temps-ci.
205000	207000	Tout à coup,
207000	210000	une lueur éclera le ciel.
210000	212000	C'est-à-t-être une étoile filante
212000	214000	et au moment où elle passe à devant lui,
214000	219000	redolfe ce jeu-t-à-dessus et fut transporté à travers tout le univers.
219000	223000	Ouais, pour un tour !
223000	230000	Enfin, l'étoile explosa et redolfe se propulsée sur une planète incompréhée.
234000	236000	Un peu se n'est par sa chute,
236000	238000	il m'est du temps à retrouver ses idées.
238000	242000	Et quel fut sa surprise quand il regarda autour de lui ?
242000	244000	Me... Me... Me...
244000	246000	Qu'est-ce que c'est que ce masart me...
246000	249000	C'est pas possible, mais c'est un cochemard !
249000	253000	En effet, redolfe avait a-téris sur une planète
253000	256000	où il n'y avait aucun caillou !
256000	260000	Affolée, il se met à taper le sol pour en fabriquer.
260000	262000	Mais le sol était en assier.
262000	266000	Impossible d'obtenir le moindre petit caillou.
266000	269000	Redolfe était désespéré.
269000	272000	Oh, mais pourquoi la vie est si en juste ?
272000	274000	C'est nulle tout pourer !
274000	278000	Oh, si j'avais-ce, je n'en rester tranquillement sur riquet-qu'il.
278000	281000	Je n'aurais pas bougé dans mes limètres, ça c'est sûr !
281000	285000	Alors que redolfe pestait contre cette nouvelle planète,
285000	288000	et une petite extraterrestre a par une devant lui.
288000	293000	Bonjour, je m'appelle Galan, et je suis très heureuse de tes voires.
293000	294000	Ah !
294000	295000	Comment peut-tu être heureuse ?
295000	298000	Il n'y a pas en seul caillou sur ta planète.
298000	302000	Ouais, c'est nulle, c'est y'a rien du tout.
302000	304000	Tu dois sacrement tournouiller.
304000	307000	En vrai dire, je n'ai pas vraiment le temps de m'enouiller.
307000	308000	Quand je suis heureuse.
308000	312000	Ouais, ben moi non plus, j'ai pas le temps de retourner immédiatement sur j'ai qu'équipe.
312000	313000	C'est riquet-qu'il ?
313000	318000	C'est le monde m'a planète, à l'é toute petite, mais au moins il y a des caillots.
318000	320000	Je comprends.
320000	322000	Galan était déçu.
322000	324000	Elle allait à nous vôser retrouver toute seule.
324000	326000	Mais comme elle était d'une grande gentille,
326000	328000	elle décida des dérôdoles.
328000	331000	Ardignateur de bord, ouverture des portes.
331000	333000	Euh, ce m'aurait tu parles.
333000	335000	Houverteure des portes activés.
335000	337000	Eh, mais c'est que tu es celui-là.
337000	340000	C'est alors que le sol se mit à tremblez.
340000	343000	Ah, mais qu'est-ce que ce pas-tort à planète ?
343000	346000	Tu n'es pas sûrement planète, mais sûrement vais-ce spatiale.
346000	349000	Sur tombe, ça se passe bien.
349000	353000	Sudant, une porte se mit à coulisser.
353000	357000	Des voies-là, l'intérieur du vés sospeciale.
357000	361000	Rodolfe, sans stal à bord, est qu'à la privé compte.
361000	366000	L'immense des soques traverses à l'univers, à la vie telle de les pierres.
366000	368000	C'est bien qu'on en rien de temps.
368000	371000	Il a l'hiver sur la planète, plus qu'uit-tu.
373000	375000	Ah, y'a un pays.
375000	377000	Ma planète, ma planète, ma planète,
377000	382000	et au-omèvre bon petit cailloux, que je suis contente vos combats.
382000	387000	Rodolfe était si heureux, qui l'en oublie à complètement galat.
387000	391000	Alors, la petite extraterrestre s'en a la discrètement.
391000	394000	Tout triste d'être seul à nouveau.
394000	398000	Rodolfe se remit à construire sa tour de cailloux.
398000	399000	Mais ?
399000	402000	Ah, ça m'énerve, j'arrive fort !
402000	405000	Puis, quand vingt-là, il ne rue pas.
405000	407000	Vous se busons que je n'ai pas fin ?
407000	415000	Enfin, quand il s'endormit, il arrive à d'une planète en assis, habiter par une petite extraterrestre.
415000	419000	A son réveil, il n'était pas très fière de lui.
419000	422000	Bon, là, je me suis pas dimmissé.
422000	425000	Bon, là, je me suis pas dire voir.
425000	428000	Ou, bon, est-ce que j'ai dit bonjour d'ailleurs ?
428000	430000	Bon, c'est assez d'être.
430000	432000	Je vais reprendre une étoile filante.
432000	434000	Je vais le trouver à la pour lui dire, merci.
434000	436000	En voir, et bonjour !
436000	437000	Ou plutôt, bonjour !
437000	439000	Merci, et en voir !
439000	440000	Ou à ce bien-send !
440000	444000	Sur de lui, Rodolfe craint pas tout temps de sa tour.
444000	448000	Très amondi, il y aura la moindre l'uure quand tu t'as coup ?
448000	450000	Ah, bonjour !
454000	456000	Oh, ça va redaise, tu ne t'es pas fait trop mal !
456000	459000	Galat, intervenez !
459000	461000	C'était en date !
461000	463000	Pas du tout !
463000	465000	Je suis trop contente de voir.
465000	468000	Enfin, je veux dire bonjour, merci, et en voir !
468000	471000	Je sais, c'est une surprise pour toi !
471000	473000	Un surprise !
473000	478000	Et un pèse, c'est la première fois de tente n'avait tout en tère, compétit surprise !
478000	479000	Fimo !
479000	482000	Rodolfe suivit à l'a aboard du vaisseau.
482000	486000	Arnateur de bord, des collages immédiants !
486000	488000	Des collages activés.
489000	493000	Ensemble, il traverse à l'univers à tout à l'heure.
493000	496000	Soudin, le vaisseau s'arrête à.
496000	498000	La porte souvrée.
498000	503000	Et Rodolfe découvrit, la plus merveilleuse des surprises.
503000	504000	Ouah !
504000	510000	Une un an plein d'entreplines milieux de cailloux, de toute l'effort, de tente c'est-à-dire !
510000	512000	Et de toute la couleur !
512000	513000	Fantons-toi !
513000	516000	Tu régoles, deviendrais à l'îz m'en rêve !
516000	519000	C'est carrément le plus bonjour de toute ma vie !
519000	522000	Tornier, allez jeter l'essent, à bientôt Rodolfe !
522000	523000	Huh ?
523000	524000	Me pour que tu t'as vah !
524000	527000	Et tu n'as jamais de te déranger certaines nouvelles planètes hein !
527000	531000	Tu régoles, peut-être des roches pas d'étôt, au contraire, eh !
531000	532000	J'ai une idée !
532000	536000	On pourrait même construire des tours de cailloux ensemble que c'est ordé !
536000	538000	C'est vrai ? Tu as vu ?
538000	541000	Bon, je me dis que ça doit être chouette de plait tout seul !
541000	544000	Je me disais que ça te m'en la même chose.
544000	547000	On sera un petit peu comme des partenaires, toi et moi !
547000	548000	Ou des coïs qui paient ?
548000	549000	Oui, que ça m'a mis ?
549000	551000	Oh ouais !
551000	552000	Deux amis !
552000	554000	C'est super cool !
554000	559000	C'est ainsi que les deux petits extraterrestres s'installer sur cette planète.
559000	561000	Tout heureux de leur nouvelle amitié.
561000	564000	Il s'était loin de s'imaginer qu'il n'était pas seul.
564000	569000	Un monstre terrible, il vivait également et l'heure de la rencontre,
569000	571000	à les bientôt Sony.
572000	575000	La suite dans le prochain épisode.
577000	581000	C'était les aventures de Rodolf et Galat.
581000	586000	Une histoire écrite, racontée et mise en musique par ces siloires et gérale.
588000	591000	On vous dit à bientôt pour de nouvelles aventures.
