start	end	text
0	6600	Allez, on appelle Paris 20, petit rituel du soir.
8560	10000	On va voir si...
10000	17200	Oui, allô ?
17200	19580	Allô ? Ah ben on vous entend mal pour changer.
20340	21100	Quoi ?
21100	23000	On vous entend pas très bien pour changer, mais ça va là.
23840	26860	Ah merde, moi je suis 4G comme d'hab mon casque.
27060	28500	T'es 4G ? T'es full bar ?
28500	31380	Moi je suis... Non, non, non, je suis 2BAR, c'est pas facile.
31820	33060	Non, non, mais ça ira bien.
34160	35620	Bon, comment ça va ?
35620	36560	Ça va, ça va.
38120	41140	Un peu dans le dur aujourd'hui, un peu rien branlé, mais ça va.
41920	44160	D'accord, et en termes de santé ?
44160	46040	La santé ça va, la santé ça va.
47460	50000	Je crois que je suis juste un peu fatigué, mais ça va.
50740	52220	C'est normal de tousser du sang.
53640	54240	Ah oui, oui, oui.
54240	58720	Moi, j'en suis là aussi, avec quand même en plus le nez qui brûle.
59680	62220	Ah le nez qui brûle ? C'est pas bon ça le nez qui brûle ?
62220	63180	Ah ben non, je pense pas.
64040	65060	Surtout s'il y a du sang.
65760	66440	Ah ouais ?
66440	68880	Bon après le sang, c'est le rouge, c'est l'espoir aussi.
69520	69860	Pas du tout.
69900	71220	C'est la vie, c'est des indiens.
71560	72640	C'est pas du tout l'espoir.
73200	75620	C'est vraiment le contraire de l'espoir, c'est le danger en fait.
75760	76460	C'est connu comme ça.
76460	77660	C'est pas drôle d'ailleurs.
78040	78580	Attends, attends.
79040	82580	C'est pas fou que le rouge, ça soit le danger, le rouge du sang.
82700	83660	Tout part du sang en fait.
84420	84680	Ouais.
85300	85720	Bah en fait.
85760	87200	Vas-y, vas-y, vas-y, creuse, creuse.
87420	90500	Mais du coup, le verre, c'est dégueu.
90620	91600	Genre le mucus, elle pue.
91900	93080	Et c'est quand même censé être cool.
93260	94080	Donc elle marche pas mon avis.
94080	97260	Ouais, parce que la nature, non, ça marche pas trop, ça marche pas trop.
98080	98480	Ça marche pas trop.
98480	100420	Après, ça tombe bien, c'est que t'es pas médecin.
100900	101120	Ouais.
101120	106700	Parce qu'en plus, sortir du sang de toi, pas bon.
107060	109720	Sortir du pu ou de la morphe de toi, plutôt bon.
109720	110980	Bon, bon, bon.
111140	111680	Il faut, il faut.
111780	113280	Signe que pas bon, mais il vaut mieux sortir.
114000	115060	Bien sûr, bien sûr, bien sûr.
115140	117160	Ça fait longtemps que j'appelle un gros bouton vert.
117480	118480	Ça me manque, j'aime bien.
119280	120280	Ah, j'ai pas trop ça, moi.
120600	122300	Ah, moi j'adore éclater des bons furoncles.
123060	124740	Ouais, mais j'ai eu cette chance, tu vois.
124740	125700	J'ai jamais trop vu.
126580	128380	Je suis pas passé par cette étape.
128840	130880	Ah ouais, moi quand j'étais petit, j'avais une petite fascination quand même.
