start	end	text
0	1320	de toute façon. Hop,
2100	3540	allez, Paris 20,
3800	5920	comment ça va ? Paris 18, tout ça, ça va pas mal.
6340	7680	Voilà, ça va. On va expédier
7680	8680	cet épisode. Merci.
9480	10720	Putain, putain, on confie.
11140	12920	Alors, qu'est-ce que t'as vu ce soir ? Oh, mais moi, j'ai vu
12920	15400	qu'il parlait comme ça. Voilà, super.
15640	16900	Et ta voix, comment ça va ?
16900	19040	D'accord, super. Allez, au revoir.
19200	21440	Salut, à demain. Merci. Mettez des thunes sur le
21440	23120	By Me Coffee. Allez, au revoir.
24060	25280	Bon. Voilà.
25800	26760	Une fois que ça, c'est fait,
27780	29440	on est quand même un peu
29440	31200	plus relax. Voilà.
31380	33440	Là, l'épisode, ça, c'est l'épisode que vous auriez eu.
33600	35160	Et là, maintenant, à partir de maintenant,
35540	36800	on change les règles.
37460	39520	Voilà. Tout est fou.
39640	40760	Je vous annonce un épisode fou.
41540	43000	Je vais être fou. Je sens chaud que je vais être fou.
43840	45580	Je me sens, là, je suis là. Je vais être fou.
45680	46720	Je vais être frappé.
46900	47440	Bon, déjà, je...
47440	50300	Déjà, je m'installe.
50920	51040	Bon.
53120	55540	Déjà, fais chier. Voilà. Je suis fatigué.
56080	57680	Longue semaine. Beaucoup de travail.
57680	59320	J'en ai plein de fions. Voilà, je le dis.
59440	59760	C'est ça.
59940	60500	Là, je le vois.
60520	61760	J'en ai marre. J'ai envie de...
61760	62200	Je vous sens.
62720	64460	Il faut un petit changement dans ma vie.
65500	66760	Je ne vous ai pas de visu,
67140	68260	mais vous débordez du fion.
69480	71420	Ah, mais alors là, c'est clair.
71860	72260	C'est clair.
72980	73620	Changer de froc, là.
73620	80040	Non, il faut que des vacances, à un moment, arrivent et qu'on puisse en prendre et qu'on parte loin et assez longtemps.
80260	81760	Je pense que ça me semble indispensable.
84520	84880	Oui.
84880	89580	Pourtant, elles vont être pas loin, pas longtemps et covidées.
90140	90420	Donc...
90420	90740	C'est ça.
90980	91600	Il y en a un peu.
92600	93400	Plein le fion.
94760	102820	Mais c'est vrai qu'il y a des gens qui, par exemple, avant le Covid, profitaient souvent des vacances de Noël pour échapper à Noël.
102960	105260	Et par exemple, aller en Guadeloupe ou ce genre de trucs.
105260	108000	Et j'avoue que cette année, ça pourrait être pas mal.
108080	109840	J'ai pas envie de Noël, en fait, cette année, de toute façon.
110020	111040	J'ai l'impression que...
111040	111840	Moi, ce serait après.
112520	114380	Tu vois, je l'ai fait juste avant le confinement.
114540	115980	En fait, j'étais en Martinique.
116980	119080	Quand je suis revenu de Martinique, on a été confinés.
119280	120900	Et c'était quand même une bonne idée, tu vois.
121700	122820	Et vous n'avez pas été glotophobe.
122860	124320	Vous n'avez pas dit Martinique avec l'accent.
124680	124940	Alors que c'est...
124940	126460	Non, mais alors ça, je ne le fais pas.
126460	131940	De loin, le mot le plus dur à dire sans faire un accent raciste.
131940	132840	Et vous l'avez fait.
133220	134400	Et d'ailleurs, tout le monde va le faire.
134400	136160	Tout le monde va le faire dans sa tête.
136500	136960	À trois, on le dit.
137040	139280	Non, mais même à voix haute, à trois, on dit tous Martinique.
139480	140060	Un, deux, trois.
141420	142380	Martinique, je le dirais normalement.
142640	147580	Mais on pense un peu à Pascal Légitimus et on y pense.
147720	148220	Un, deux, trois.
148720	148900	Voilà.
149080	149580	On ne l'a pas dit.
149640	150460	Ça n'a pas été glotophobe.
150500	151140	Mais on l'a pensé.
151220	152040	On l'a dans notre tête.
152300	152760	Et certains...
152760	153000	C'est fou.
153360	153940	C'est fou.
154280	156440	Comme c'est central, la glotophobie, en ce moment.
157640	158840	C'est...
158840	160840	C'est...
160840	161180	Oui.
161300	161620	Central.
161920	162220	C'est ça.
162340	163040	C'est le mot que j'ai dit.
163040	164980	Non, mais finalement, tu peux répéter ce que je dis.
165180	165320	C'est bien.
165740	166800	Oui, non, mais voilà.
166980	168440	Non, mais tu peux aussi...
168440	168700	Tu sais pas.
168940	169700	T'en as plein le fion.
169800	170620	T'as besoin de vacances.
171200	172320	T'es pas tout seul, mon pote.
172480	172680	Alors.
173520	175340	Oui, vous bossiez pas aujourd'hui, mon vieux.
176040	176880	Je bossais pas aujourd'hui.
176980	180380	Mais j'ai réussi à me prendre la tête avec tous les banquiers de France, finalement.
180380	180600	Ah.
181020	184000	Oui, parce que vous, vous posez des congés pour aller voir des banquiers.
184320	186240	Ce que les gens font pour se reposer.
187040	187660	Oui, c'est ça.
187680	188700	Un petit truc d'étente, quoi.
188700	189200	J'ai besoin.
189200	189340	Ah.
190340	190560	Ah.
190600	193800	Ben, il se trouve que normalement, je devrais avoir eu un prêt il y a une semaine et que
193800	194480	là, il n'y en a pas.
194640	195080	Oh là là.
195520	195800	Ça.
195920	196660	Alors ça, ça aussi.
196660	197200	C'est-à-dire ?
197200	198400	Je vais te le dire, moi, les banquiers.
199360	200200	Hein ?
200880	201120	Ah.
201260	201960	Râle la casquette.
202240	202380	Ah.
202380	203160	Ben, j'y dirais pas plus.
203340	204060	Je dirais pas plus.
205120	206020	Les banquiers, hein ?
206020	208200	Les banquiers.
208360	211200	Et je le dirais pas trop parce que, bon, on les écoute.
212540	217260	Non, je sais pas si on a des auditeurs banquiers, mais faites un effort.
217260	218920	Ça me fait penser.
219080	220860	Attends, il faudrait que je te retrouve cette capture d'écran.
221300	228580	Mais tu sais qu'on a fait un très bon sketch avec Topito sur une sorte de téléphone
228580	230140	cassé.
230320	235840	Alors, figure-toi qu'on a fait un sketch en se disant, il faudrait qu'on fasse le déconfinement,
235920	238600	les règles, personne ne comprend rien en téléphone arabe.
239000	241980	Et on s'est dit, mais ça doit plus trop se dire téléphone arabe en 2020.
242420	243460	J'ai même pas voulu le dire.
243460	247560	Non, mais on peut le dire, mais je veux dire, c'est peut-être un peu con d'appeler
247560	249160	ce truc-là téléphone arabe en 2020.
249700	259460	Et figure-toi que, alors, moi, ma moitié étant d'obédience à Mahometane, elle m'a
259460	259780	dit…
259780	260660	Ah, oui, oui, oui.
261120	263800	Tu vois, Mahometane, elle m'a dit, bon, non, ça se dit pas trop, quoi.
263800	265800	Pourquoi pas, par exemple…
265800	266800	Elle t'emmenait sur son…
266800	268900	Sur, pardon ?
268900	270200	Elle t'emmenait sur son tapis volant, déjà.
270400	271920	Elle t'emmenait sur son tapis volant, déjà.
272340	272740	Exactement.
273220	275800	Vous avez visité Agrabah.
277580	277820	Voilà.
278060	281800	Et puis après, une petite danse du ventre.
281800	282680	Comme tout un chacun.
282680	283160	Elle t'a dit.
283560	285300	Et elle m'a dit, non, ça, ça ne se dit plus.
285420	289220	Pourquoi vous dites pas, par exemple, je ne sais pas, le bouche à oreille ?
289220	294840	Et finalement, j'ai appris aujourd'hui que les enfants, en cours de récré, ce jeu-là,
294880	296440	ça s'appelle maintenant le téléphone cassé.
297200	298180	Ce qui fait plus de sens.
299420	300940	Ah, oui, c'est pas mal, oui, c'est mieux.
301540	305840	Donc, tu racontais, on a fait un sketch téléphone cassé, c'est ça que tu disais.
305920	306220	C'est ça.
306900	308440	Tout est mieux, finalement.
308740	309700	Téléphone cassé, très bien.
311380	316000	Et donc, c'était en gros, quelqu'un explique les règles du déconfinement qu'il n'a pas
316000	317820	compris à quelqu'un, qu'il répète à quelqu'un.
317940	319080	Et puis au bout d'un moment, c'est n'importe quoi.
319560	322500	Gros carton, on a 25 000 partages, c'est très rare.
