start	end	text
0	4480	Bon, les gars, c'est bon, ça y est, c'est rayé, c'est le moment pub, ça y est, on a percé.
4740	6620	T'es enfin compris dans une salle de plus de 12 ?
6620	8900	Ferme-la. Non, j'ai trouvé un sponsor.
9340	11620	Mais qu'est-ce que c'est ? Une marque de bière, un shampoing ?
11620	14240	Non, bien vu, mais non, NordVPN, les gars.
14580	16880	Oh, NordVPN, le VPN le plus connu d'Internet !
16880	19960	Ah, voilà, je savais que Franjo, que tu serais parfait pour les pubs, tu es fait pour ça.
20280	23280	Mais Urbain, enfin ! À quoi ça peut bien servir, un VPN ?
23280	27960	Excellente question, Pierre. Un VPN permet de chiffrer toute son activité en ligne et donc de renforcer sa confidentialité,
27960	32480	et aussi de faire croire à son ordinateur qu'on n'est pas à l'endroit où on est en changeant d'adresse IP et donc d'emplacement virtuel.
32800	34680	Comme quand je dis à ma meuf que je travaille alors qu'en fait, je suis au bar.
34900	39020	Donc on peut contourner les géorestrictions et mater des films pas disponibles en France sur les catalogues de streaming.
39300	43460	Mais exactement, Franjo ! Et toi, Pierre, pourquoi utilises-tu le VPN ?
43460	45720	Ouais, moi, les pubs, je vous laisse faire, les gars. Vous le faites très bien sans moi.
45980	46940	Franchement, t'as déjà été pas mal.
47020	52640	Avec le code promo PODKASSOS, P-O-D-K-S-S-O, ouais, PODKASSOS, quoi, en passant directement par le lien en description,
52640	57240	vous avez 4 mois offerts pour un abonnement de 2 ans et vous pouvez résulier au bout de 30 jours si vous n'êtes pas satisfait.
57360	58360	Mais c'est super, ça !
58360	59380	Ouais, carrément !
59380	60960	Non, mais fais plus d'entrains, fais la voix de pub.
61320	63040	Ah oui, trop bien, la vie !
63040	63640	Voilà !
64300	65540	Bon, voilà, vous avez tous les renseignements.
65680	68740	Merci NordVPN de nous sponsoriser. Maintenant, on est des vrais gars d'Internet.
68880	70440	Allez, arrête ! Même dans les pubs, tu parles trop.
70600	72740	C'est vrai que je parlais un peu beaucoup, mais j'aime bien.
72740	76040	Bonjour tout le monde !
76040	76760	Cet épisode...
76760	77560	J'y garde une voix.
77820	78700	Bonjour tout le monde !
78700	82940	Cet épisode du podcast est présenté exceptionnellement par un invité exceptionnel
82940	86560	que vous allez découvrir enfin son vrai visage.
86760	87920	Ok, ça sonne pas français, ça.
89060	90000	Je m'en fous, on coupe pas.
90460	93340	Faites du bruit pour Davidson !
93340	94280	Ouais !
94280	98940	Cet épisode n'aura peut-être pas lieu puisqu'il n'est pas là pour vérifier que ça marche techniquement.
99180	100100	Donc si ça se trouve, ça marche pas.
100100	100380	Ah ouais.
100520	101000	C'est réel.
101140	102520	Mais non, en toute logique, j'ai bien vérifié.
102520	104380	En toute logique, j'ai bien vérifié avant de lancer.
105140	108300	Donc bonjour à tous et bienvenue dans Podcastos.
108620	114300	Aujourd'hui, on se retrouve avec nos 3, 2 humoristes préférés du podcast.
114540	115580	On n'aurait jamais dû liger.
115780	116860	T'es meilleur que Franjo.
117100	118680	T'es officiellement meilleur que Franjo.
118700	120040	Mais non, j'y crois pas.
120080	121700	Donc coup d'état, Franjo est viré.
122280	124040	Alors qu'est-ce qu'il a fallu pour qu'on t'invite ?
124040	126260	Que Franjo soit pas là, qu'on ait zéro invité ?
126260	126560	Exact.
126840	129860	Ah oui, on est honnête, c'est parce qu'on est venu filmer aujourd'hui.
130700	131740	Davidson, on était que deux.
131740	133740	J'ai dit, on a dit à Davidson, tu veux venir ?
134400	135580	Je savais pas s'il était vraiment chaud.
135700	136620	Il a dit, tu sais quoi, vas-y.
137120	137880	On en profite.
138000	139320	Il a une chaîne Twitch à promouvoir.
139440	140420	Mais oui, j'ai une chaîne Twitch.
140520	141520	Mais est-ce que je vais vraiment la promouvoir ?
141520	143640	Ah mais si, on est là pour faire ta pub là, Davidson.
143920	145760	Et tu trouvais l'amour aussi, t'as l'amour ?
145760	147040	Est-ce que j'ai l'amour ? Non.
147560	148620	Est-ce que j'ai envie ? Non plus.
148620	151780	T'as l'air d'avoir de l'amour de temps en temps ?
151780	152180	Oui.
152340	154340	Est-ce que t'as de l'amour ?
154340	159860	T'arrives le soir vers demi-nuit et après vers une heure du mat', hop, on s'en va, c'est fini l'amour.
159940	160140	Non.
160940	162620	Est-ce qu'à la fin, il y a une transaction ?
162620	163220	Non.
163740	164660	Ah, j'étais pas du tout là-dessus.
164660	166280	Wow, en vrai ?
166280	166860	Non, non, non.
167740	168520	Peut-être que...
168520	168900	Non, je regarde.
169140	170180	Qu'est-ce que c'est que cette vanne ?
170180	172320	Tu commences par une vanne sur peut-être tu vas avoir les prostituées.
172440	172720	Très bien.
172920	173240	Très bien.
173880	175480	Je ne juge pas du tout les gens qui vont.
175520	176400	Non, absolument pas.
176500	176940	Mais absolument pas.
177000	184280	Mais par contre, j'ai eu la curiosité qui a été titillée au moment où je suis parti à Amsterdam pour la première fois à te dédicace à Kélian.
185520	186760	Tu nous fais un Skyrock.
186920	187520	Je te jure.
187780	191940	Big up à tous les gars qui m'emmènent aux putes.
