start	end	text
0	2120	Chérie ?
2120	3000	Oui ?
3000	4080	Qu'est-ce que tu écoutes ?
4080	5180	C'est Michel Lecaire ?
5180	6700	Non, c'est un podcast.
6980	8160	C'est France Culture ?
8160	9160	C'est Laurent Lecaire ?
9160	10380	J'ai mis ça sur les animaux ?
10380	12940	Mais non, c'est un podcast, c'est sur Internet.
13280	14100	Un quoi ?
14100	15560	Un podcast !
15560	17840	Ah ben, je le sais pas, mais qu'est-ce que c'est que ça ?
17840	19120	L'apéro du Cap-Ten.
19540	20640	L'apéro du quoi ?
20640	21440	Du Cap-Ten.
21860	23160	Mais c'est quoi ça, j'ai ?
23160	25000	L'apéro du Cap-Ten, ça...
25000	27580	Une émission exceptionnelle
27580	30700	Menée par des professionnels
30700	33740	Numéro 1 sur le high-tech
33740	36860	Jamais ils ne connaissent l'échec
36860	40420	Les champions de l'information
40420	43660	Adeptes de l'érudition
43660	46760	Chevalier de la prédiction
46760	48720	Experts de trucs
48720	50620	Attention !
50620	54380	Bravo Salve !
54380	56160	Oui, tu l'as trouvé
56160	59280	Cette émission
59280	63440	Avec un pauvre con !
63440	65440	L'apéro du Cap-Ten
65440	69000	J'ai vu au pays des merveilles
69000	71600	L'apéro du Cap-Ten
71600	75260	Ça va saigner dans tes oreilles
75260	78560	L'apéro du Cap-Ten
78560	81360	Je ne vois rien qu'une ailleurs
81360	84160	L'apéro du Cap-Ten
84160	86880	Découter cette horreur
86880	89920	L'apéro du Cap-Ten
89920	92220	La Péro du Cap-Ten
92220	102000	Cap-Ten et sa bande de teubis
102000	105000	Vont finir par te rendre s'agglé
105000	107920	L'incompétence au firmament
107920	109860	Jusqu'à en perdre
109860	111260	Tout tes temps
111260	113420	Bravo
113420	115840	Ça y est
115840	118360	Oui tu l'as trouvée
118360	121260	Cette émission
121260	124480	Suivie par les cons
124480	126100	Eh oui, salut bande de connards
126100	128140	Vous êtes bien à l'écoute de l'apéro
128140	129520	Du Capitaine 245
129520	131440	Nous sommes le lundi 9 janvier 2016
