start	end	text
0	2000	Oh la vache, mais c'est nul !
2540	4000	Nul, nul, nul !
4880	6000	Tu sais pas jouer, Jack ?
6660	8000	T'es mauvais !
8860	10000	Mais dehors, les romanos !
11040	11900	Je suis...
11900	13340	Je suis l'Ema !
13340	15360	CINÉMA !
15360	17080	CINÉMA !
17080	18920	Qu'est-ce que c'est que cette matière ?
18920	20020	C'est de la merde !
20020	24100	Alors, est-ce que ça enregistre ? Oui, ça enregistre. Pour moi, ça enregistre.
25300	25860	Bonsoir !
25860	26880	Mon coin !
26880	29400	C'est bizarre, c'est que nous.
29400	30480	C'est feutré comme audience.
30500	31740	C'est hyper feutré comme audience.
31760	34900	Aujourd'hui, le bar est assez vide dans la mesure où on n'est pas dans le bar.
35360	35780	Tout simplement.
36120	44560	Mais alors, je tiens à faire un petit voyage guidé à tous nos auditeurs.
44620	45820	Un voyage anguiquerie ?
45820	51920	Un voyage anguiquerie. Alors, je vais essayer de vous décrire du mieux que possible ce qu'il se passe dans l'antre de la bête.
52580	53640	C'est extraordinaire.
53640	61600	Alors déjà, quand on rentre dans le salon principal, nous pouvons voir sur votre gauche un vélo d'appartement.
62060	62600	Inusité ?
62600	67580	Je ne sais pas à qui il appartient parce qu'il y a des vêtements, il y a des serpillères dessus.
67840	70280	Tu remarqueras que c'est des vêtements de sport.
70460	71360	C'est des vêtements de basket.
71740	72400	Au cas où, quoi.
72400	77920	Mais je sais pertinemment que tu mets des vêtements de basket, pas parce que tu pratiques le basket, parce que tu les trouves jolies.
78460	79240	Tout simplement.
79340	80620	Non, mais en vrai...
80620	82000	Il y a des guitares geiquesques.
82180	84540	Il y a des plantes semi-carnivores.
84940	86820	Il y a énormément de consoles de jeu.
86880	87800	Il y en a plus d'une vingtaine.
88440	93660	Il y a des films des années 80, des années 70, des années 90.
94300	96720	Il y a des figurines japonisantes.
98180	99400	C'est le paradis.
100280	101500	Il y a un poster de Van Damme aussi.
101500	103120	Il y a un poster de Van Damme.
103260	105500	Et l'endroit où tu t'assoies dans le canapé...
106100	106440	Un trou.
106900	110520	Et à moins de 20 cm en dessous, les autres endroits du canapé.
111600	113120	Alors là, c'est de la physique pure.
115140	122740	Fessier de pachyderme sur canapé égale, sur une durée de deux ans, un enfoncement, une tectonique des plaques,
122860	128380	qui fait qu'effectivement, il y a un trou béant dans lequel il m'est arrivé de rester bloqué plus d'une semaine.
128380	131760	Mon voisin étant pompier, j'ai eu une chance extraordinaire.
132140	137360	Il a pu ramener une échelle et on a pu me sortir de ce trou, mais je suis déjà resté une semaine coincé dans ce canapé.
137400	138740	Franchement, on s'y sent extrêmement bien.
139140	139680	Non mais vraiment.
