start	end	text
0	1120	On est ready girl ?
1120	1740	On est ready girl.
1800	2900	Allez c'est parti !
2900	4000	Générique !
4520	24860	Bonjour, bonsoir, bienvenue dans Pardon GPT, je suis Pierre Lapin.
25100	29480	Vous êtes dans le podcast Pardon GPT, le podcast qui se crée grâce à une intelligence artificielle.
29480	30500	Rémi ça va ?
30500	32120	Super, une belle matinée.
32220	32680	Tu me régales.
32700	33500	Je me suis réveillé du bon pied.
33920	38700	J'ai essayé de regarder la fin de Koh Lanta mais vu que j'étais en retard, je sais toujours pas qui est éliminé de la semaine dernière.
38760	39860	Ah tu suis Koh Lanta ?
39860	40520	Pas assidûment.
40680	40960	Ok d'accord.
40960	43740	C'est ce que j'allais te dire parce que c'est le mardi, on est vendredi, t'as pas fait spoiler.
43760	44780	Oui mais y'avait pas parce qu'il y avait foot.
44960	45420	Non j'entends.
45580	46080	Ah y'avait pas fait.
46340	47580	Donc ça fait une semaine et demie ?
47580	47700	Ouais.
48060	49660	Et t'es pas fait spoiler ?
49660	50240	Attends c'est incroyable.
50260	51200	Je regarde pas les infos.
51240	51900	Ah ouais mais bien ouais.
51900	55080	Il a pas de réseaux sociaux, enfin il a pas de Twitter tu vois donc il se préserve.
55080	57540	J'étais dans ma grotte en Lotus.
57740	58180	C'est ça.
58260	59020	J'ai juste ouvert les yeux.
59380	59660	C'est ça.
60340	60740	Claude.
63260	64240	Les gars à l'amour.
65320	66320	Je crois qu'il a triché.
66400	68300	C'est un perroquet qui est venu me le dire.
70140	71420	Je dois repartir la ville.
72720	74080	Donc là tu sais toujours pas.
74300	76100	Bon à ce week-end tu vas te faire ce petit plaisir là.
76100	78680	Non je pense en rentrant tout à l'heure, je regarderai, il manque vraiment rien quoi.
78680	78900	Ok.
79660	80680	Vraiment juste le nom.
80680	81360	Ouais le nom.
81360	84080	Oui oui je suis parti parce que j'étais en retard.
84440	84620	Ouais.
84960	85740	Ouais mais ça va.
85880	86160	Pas trop.
86200	86740	Le R-word.
86900	87680	Ouais le R-word.
87840	88580	Attention ouais.
89360	90560	J'étais en retard ce matin.
90920	91360	C'était compliqué.
91540	92420	Zuh ça va ?
92420	93780	Ouais moi j'étais à l'heure donc ça va.
93860	94200	Ouais nickel.
94220	95240	Ça va je t'emmerde.
95500	95600	Ok.
95800	96520	J'étais à l'heure aussi.
96620	97240	On était tous à l'heure.
97280	98060	Ok ok.
98680	99600	Ça nous a permis de discuter.
99780	101020	J'arrivais 8 minutes en retard.
101240	101520	Oui.
101700	102260	Pas trop violent.
102260	102320	Pas trop violent.
102320	102340	C'est pas trop violent.
102340	102360	C'est pas trop violent.
104440	105300	C'était très bien.
105380	106700	Moi ça m'a permis de me poser un peu.
106700	107980	Tu nous as préparé un jeu tout à l'heure.
108060	108660	On a trop hâte.
108820	111920	Et nous sommes pas seuls puisque nous sommes accompagnés de Florent Bernard.
112160	113040	Oui bonjour.
113340	113660	Bonsoir.
113760	114260	Je suis ravi.
114540	115120	Ah ça a plaisir.
115620	118400	J'ai une question qui a sûrement déjà été posée dans un épisode que j'ai pas
118400	118840	entendu.
119040	121140	Est-ce que le générique est fait par une IA ou pas du tout ?
121140	122020	Non c'est Rémi qui l'appelle.
122040	122820	Ah bien ouais.
123060	123860	Non mais comme quoi ?
123860	126100	Qui peut être considéré comme une IA mais qui est très intelligent.
126120	126500	C'est vrai.
126500	126900	Absolument.
127060	127900	Mais c'est pas artificiel.
128380	128720	Non non non.
128720	129720	La batterie est artificielle.
130440	131020	D'accord ok.
131020	134560	Non parce que quand on voit que ça y est ça pleut sur les réseaux.
134580	134820	Ah oui.
135000	135580	Sous nous etc.
