start	end	text
0	4480	Bon, les gars, c'est bon, ça y est, c'est rayé, c'est le moment pub, ça y est, on a percé.
4740	6620	T'es enfin compris dans une salle de plus de 12 ?
6620	8920	Ferme-la, non, j'ai trouvé un sponsor.
9340	11620	Mais qu'est-ce que c'est ? Une marque de bière, un shampoing ?
11620	14240	Non, bien vu, mais non, NordVPN, les gars.
14580	16880	Oh, NordVPN, le VPN le plus connu d'Internet !
16880	19960	Ah, voilà, je savais, Franjo, que tu serais parfait pour les pubs, tu es fait pour ça.
20280	23280	Mais Urbain, enfin, à quoi ça peut bien servir un VPN ?
23280	24260	Excellente question, Pierre.
24400	27960	Un VPN permet de chiffrer toute son activité en ligne et donc de renforcer sa confidentialité,
27960	31320	et aussi de faire croire à son ordinateur qu'on n'est pas à l'endroit où on est en changeant d'adresse IP
31320	34700	et donc d'emplacement virtuel, comme quand je dis à ma meuf que je travaille alors qu'en fait, je suis au bar.
34920	39020	Donc, on peut contourner les géorestrictions et mater des films pas disponibles en France sur les catalogues de streaming.
39300	41100	Mais exactement, Franjo !
41100	43480	Et toi, Pierre, pourquoi utilises-tu le VPN ?
43480	45740	Ouais, moi, les pubs, je vous laisse faire, les gars, vous le faites très bien sans moi.
46000	46940	Franchement, t'as déjà été pas mal.
47020	51160	Avec le code promo PODKSSOS, P-O-D-K-S-S-O, ouais, PODKSSOS, quoi,
51200	52640	ou en passant directement par le lien en description,
52640	56320	vous avez 4 mois offerts pour un abonnement de 2 ans et vous pouvez résulier au bout de 30 jours,
56420	57220	si vous n'êtes pas satisfait.
57360	58380	Mais c'est super, ça !
58380	59380	Ouais, carrément !
59380	61320	Non, mais fais plus d'entrains, fais la voix de pub !
61320	63040	Ah oui, trop bien, la vie !
63040	63640	Voilà !
64300	65540	Bon, voilà, vous avez tous les renseignements.
65660	67120	Merci NordVPN de nous sponsoriser.
67220	68740	Maintenant, on est des vrais gars d'Internet.
68880	70440	Allez, arrête ! Même dans les pubs, tu parles trop.
70600	72740	C'est vrai que je parlais un peu beaucoup, mais j'aime bien.
74640	78660	Allez, et bonjour à tous, bienvenue sur ce podcast PODKSSOS.
78820	81400	C'est moi qui précise aujourd'hui et ça me fait bizarre parce que je t'ai pas au courant.
81400	85320	Donc, merci, bonjour à Urbain et bonjour à Pierre.
86700	89340	J'avais oublié, on est représentateur de Télématin.
89520	91580	Ouais, c'est vrai, j'aime bien ce rôle.
91760	93000	C'est PODKSSOS le nom !
93000	93760	C'est PODKSSOS.
94400	96680	Le premier épisode, on avait dit qu'on achetait, qu'on cherchait.
96920	98600	Bon, alors le premier épisode qui a toujours pas été diffusé.
98700	100060	Qui a toujours pas été diffusé, pour l'instant.
100880	102200	Et on a trouvé le nom.
102600	105580	Alors, sachant qu'on est bien d'accord que vous avez trouvé le nom,
105660	107740	mais moi j'arrête pas de dire, non c'est une idée de merde.
107880	109700	Non, t'as pas vraiment dit ça.
109700	113560	T'as dit, ah, c'est le truc qui me plaît le plus dans ce que j'aime pas.
113660	114580	Non, je crois que j'ai dit, waouh, encore un jeu de mots.
114700	115200	Je crois que j'ai dit ça.
115380	116480	Et après on a fait des blagues.
116820	119160	Et ça me paraissait évident, on était deux.
119440	120200	C'est bon, c'est comme ça.
120460	121560	C'est ça ou diversité.
122240	123520	Donc bienvenue à PODKSSOS.
123700	124300	On va commencer.
124620	126340	C'est moi qui préside ce podcast, ça me fait plaisir.
126500	128400	Et je suis venu avec des sujets ce matin.
128500	130240	Alors attends, on peut le dire chef.
130320	131160	Est-ce qu'il est chef ?
131160	132340	Aujourd'hui, je joue le mot du chef.
132360	134880	La formule du podcast, on est trois, il y a un plus gros micro.
134880	137180	Et il y a des gars qui présentent des sujets la dernière fois.
137180	138220	C'était moi pour le premier épisode.
138240	139620	Celui qui a le plus gros micro décide.
140060	140420	Exactement.
140560	141240	Donc là, c'est toi.
141680	141960	Exactement.
142000	147560	Je te rappelle que la formule, c'est aussi que les deux chient sur l'autre physiquement.
147980	148260	Exactement.
148280	149120	Donc c'est parti, Pierre.
149120	149580	Je suis prêt.
149820	151200	T'as un truc à dire, tu dois me chier dessus direct.
151220	152760	Ouais, mais là, mais vous voyez pas Franjo.
153620	155600	Donc les attaques physiques, les gens sur Internet, ils se vexent.
155800	157320	Ils aiment pas qu'on fasse des attaques physiques.
157840	159800	Mais moi, je propose, parlons d'Antition.
160220	160400	Oui.
160640	161740	Parlons Jean-Cyl.
162620	164160	Mon animal totem est le cheval.
164360	164720	Franjo.
165260	171140	Ce qui est assez cool, Franjo, en vrai, il fout le seum parce que Franjo, il rend ouf torse
171140	171300	nez.
171860	172700	Il est gaulé.
173760	175000	C'est un peu l'antéchrist d'Urbain.
176360	177760	Je ne voyais qu'on chie que sur moi.
178100	179660	Le pauvre Isandreau, le balberdé.
180700	181400	Je savais.
181600	182480	Il a le cancer du bras.
182580	183040	Je ne sais pas ce qu'il y a.
183280	184660	On va parler de mon cancer du bras.
184660	185800	On mettra une photo de l'Urbain.
