start	end	text
0	7320	L'intérieur de deux langues qui se touchent à se rouler des pelles, c'est immonde.
8020	11920	Tu vas à la selle, et bah ta matière fécale en général, elle est parfaite.
12100	15540	Elle qui fout son orgasme, puis elle chiale, puis elle se barre.
16100	18840	Quand ta peau ça devient du parquet, c'est le signe qu'il faut partir.
19220	22660	Ah la meuf derrière la buick, là tu l'as mis enceinte, bah c'est ta femme maintenant.
22860	25800	C'est compliqué entre le pavarotinant et le radiateur qui s'est pris pour la foire du trône.
25880	27020	Oui parce que là le cul on l'a pas trouvé.
27300	29200	C'est comme un mini embryon mais en forme de croissant.
29200	33360	En vrai, la seule meuf qu'il a croisé et avec qui il a coût eu moyen, c'était la vieille morte.
36960	43420	T'as connu un âge d'or de ton corps aussi ?
43420	44320	Je suis encore dedans, hein ?
44320	44580	Non.
44720	45300	Si je te jure.
45440	45680	Moi.
46080	47180	Oh, je te jure.
47700	50660	Bah c'est vrai que vu que t'as été gros, petit, oui t'es encore un peu dans l'âge d'or.
50720	51420	Ah non je suis bien là.
53820	56520	Très bien, bah écoute ça, je sais pas pourquoi on check, ça enregistre.
56520	60460	Il y a une différence entre l'âge d'or de ton corps et l'âge d'or de ta santé.
60780	61740	Ah oui, c'est vrai.
63420	65440	Bah on sait pas quand c'est l'âge d'or de sa santé en fait.
66880	68520	Bah toi c'était avant, ça c'est sûr.
70060	71300	Non, après t'es l'ennie Kravitz.
71620	74820	Si t'es l'ennie Kravitz, t'as 60 ans, t'es gaulé comme un mec de 20.
75380	75640	Ouais.
75880	76460	C'est bon.
76460	80580	Mais tu dois porter des lunettes tout le temps, sinon t'es moche, un peu comme Maître
80580	80840	Games.
81460	86180	Je pense que c'est plus un délire parce que c'est un Dewalker, un vampire spécifique.
86360	89760	Où il est tellement beau en vrai que c'est le seul gars qui met des lunettes juste parce
89760	91500	que sinon il se fait harceler par les meufs.
91640	92980	Il s'est obligé de se mochiser.
93200	97760	Je pense qu'avec ou sans lunettes, le Nick Kravitz, il doit un peu, souvent il doit
97760	98760	entendre Tidum.
99320	99940	Vraiment beaucoup.
99940	105220	Tu crois qu'il y a des mecs qui sont tellement beaux qu'ils doivent se mochiser un petit
105220	106560	peu, sinon ça devient chiant leur vie.
107660	109460	Comme les meufs qui mettent des jogging et tout.
109780	110600	Non mais ouais, ils se planquent.
110840	114260	Après elles disent toujours, putain les mecs c'est vraiment des porcs, j'étais en
114260	115740	mode dégueu, ils m'ont quand même harcelé.
115840	117280	Et oui, c'est des porcs.
118600	119880	Ce qu'on dit c'est la jupe et tout.
120000	121220	Non, c'est les phéromones.
122440	126200	Les hommes c'est pas la jupe, c'est les vrais de vrais harceleurs de merde.
126740	127480	Rien ne les arrête.
127480	127800	Non, non.
128200	132620	En fait, je pense que la plupart, ils ont une sorte de radar à vagin.
133400	134760	Et ils savent si t'as un vagin ou pas.
134760	135020	Même pas à vagin.
135020	136940	Et si t'as un vagin, c'est trop tard.
137120	137900	Même pas à vagin.
138000	143020	Marina, elle avait une blague où sur Tinder, elle avait mis une tête recouverte avec
143020	145800	la moitié d'une main et elle avait plein de trucs lesquels étaient là.
146180	147340	Une demi-tête, une main.
148400	148940	Très bien.
149560	150380	Et ouais, mais il y a des cheveux.
151040	152440	Ça c'est pas des cheveux d'hommes ça.
152620	153320	Ah ouais, ouais.
153440	155760	Nous on est mal concernés pour en parler mais...
155760	158500	On donne des cheveux d'ailleurs si ça intéresse des gens.
