start	end	text
0	4500	j'ai commencé à enregistrer
4500	6800	et bien voilà
6800	8520	c'est comme ça c'est plutôt caustique
8520	9600	c'est parti on avait une discussion
9600	10780	où tu disais que
10780	12420	j'étais pas échauffé moi
12420	14160	tu lances ça comme ça
14160	16880	heureusement que les gens n'entendaient pas ce que tu racontais
16880	19400	parce que c'est cette affaire du plasticien
19400	21020	qui a plus ou moins touché des gamins
21020	22600	et le mec de science pot est en train de me dire
22600	25360	attention par contre vous êtes très proche de votre micro
25360	26500	d'accord
26500	27540	vous saturez un poil
27540	30800	c'est facile de dire qu'on sature ce que vous avez dit
30800	32640	pour défendre ces immondes pédophiles
32640	33760	enfin bon bref c'était hors champ
33760	36400	attend il y a le off et puis il y a ce qui se dit
36400	38560	plutôt caustique je veux dire
38560	40840	dans le in qu'est-ce que vous pensez
40840	42560	de ces affaires ignobles de pédophilie
42560	43800	ce sont
43800	45780	des affaires
45780	47600	terribles
47600	50360	bien voilà c'était la bonne réponse
50360	52380	je me suis pas du tout renseigné
52380	54980	j'en ai marre de cette partie de moi
54980	56340	qui est sur le monde
56340	57520	et qui fait
57520	60080	ouais la guerre quelque part
60080	61380	j'allais dire la guerre en Irak
61380	62780	la preuve que je suis bien entendu sur les guerres
62780	64240	non mais si ça marche
64240	64640	il y en a encore
64640	65600	voilà
65600	66840	ça je suis en
66840	67320	ah tiens
67320	68480	ah une affaire de pédophilie
68480	68980	ah tiens
68980	70180	dès que c'est un truc un peu
70180	71600	un peu sucreux
71600	74500	il faut se battre contre son propre cerveau
74500	74720	tu vois
74720	75440	tu te plains
75440	77540	on se plaint tous les jours
77540	78680	qu'il y a des articles de merde
78680	79920	mais il faut quand même savoir que
79920	81380	si on ne se bat pas
81380	82660	si on ne se fait pas un petit peu violence
82660	83940	pour pas aller voir des merdes
83940	84940	on est
84940	86800	alors qu'on se prend tous
86800	87700	pas pour de la merde
87700	88520	et bien quand même
88520	89860	mais évidemment Urbain
89860	91160	et ils le savent
91160	92400	et ils jouent de ça
92400	93160	ils savent que
93160	94760	chez toi tout seul dans le noir
94760	96240	et bien si tu vois passer
96240	97460	un article pourri
97460	98240	qui dit
98240	101300	Shime dévoile
101300	103120	ses énormes seins
103120	104440	sur Instagram
104440	104940	par erreur
105800	107680	je t'avoue que moi
107680	108240	moi je clique
108240	108580	voilà
108580	109340	je te le dis
109340	109840	je clique
109840	110720	et je regrette
110720	112160	et l'article ne sert à rien
112160	114400	évidemment Shime n'a jamais dévoilé
114400	115280	ses énormes seins
115280	116140	sur Instagram
116140	117400	ce serait trop beau
117400	118540	et donc à chaque fois
118540	119420	je suis déçu
119420	119980	et je me dis
119980	121020	pourquoi t'as cliqué
121020	121740	connard
121740	123340	tu le saurais en plus
123340	124680	puisque tu as Shime
124680	125360	sur Instagram
125360	126560	et tu te l'es mis en épinglé
126560	127180	bien sûr
127180	127840	bien sûr
127840	129280	t'as les notifs
129280	130340	donc c'est pas voici
130340	131560	qui va t'annoncer
131560	132540	puis d'ailleurs je doute
132540	133080	que voici
133080	133500	ait dit
133500	135020	ses énormes seins
135020	136400	alors tu plaisantes
136400	137200	mais tu plaisantes
137200	137980	mais c'est pas voici
137980	139440	mais sur Google News
139440	140480	qui est la route
140480	140940	qu'il utilise
140940	141820	pour avoir des infos
141820	143340	tu peux faire le tri
143340	143940	très vite
143940	144780	parce qu'il te propose
144780	145660	de ces merdes
145660	147040	et t'as beaucoup de trucs
147040	147980	genre Oh My Mag
147980	148740	ou je sais pas quoi
148740	149500	qui sont
149500	151720	c'est à peine caricaturé
151720	152160	ce que j'ai dit
152160	153120	c'est vraiment ça
153120	154800	oui bah ça serait drôle
154800	155240	t'es là
155240	156400	hop la guerre en Irak
156400	157120	je suis allé vous montrer
157120	158800	ses deux énormes loches
158800	159700	qui voient
159700	160940	du coup tu cliques
160940	161840	sur la guerre en Irak
161840	163560	ou les deux énormes loches
163560	165020	bah le choix est vite fait
165020	165800	encore que
165800	166480	le mot loche
166480	167580	moi me dégoûte
167580	167960	et que
167960	168920	j'y préfère
168920	170060	le terme de Bazoulas
170060	171720	mais oui mais ça dépend
171720	172580	ils targetent
172580	173140	moi j'ai mis que j'avais
173140	174020	plus de 65 ans
174020	174800	alors ils me disent
174800	175680	les Robert
175680	177480	de cette jeune beurette
177480	179300	et là forcément
179300	179940	ah bah non
179940	181040	si tu as mis plus de 50 ans
181040	181600	ils me mettent aussi
181600	182020	des
182020	183400	des saintes vieilles
183400	185440	euh
185440	186080	non parce que
186080	187000	les mecs de 50 ans
187000	187800	aiment quand même
187800	189080	mais par contre
189080	189760	c'est sûr que
189760	190080	sur
190080	191040	Muriel Robin
191040	191640	tu vois
191640	192440	ou des trucs comme ça
192440	195240	et si tu mets plus de 70 ans
195240	195540	ils disent
195540	196480	jeune Mahomethan
196480	200000	après ça dépend de l'âge
200000	200240	que
200240	200940	bien
200940	207940	alors j'ai une mauvaise nouvelle
207940	210380	je pensais pas
210380	211740	que ça allait m'arriver un jour
211740	212560	mais je suis
212560	214600	un mec du poivre
214600	215220	voilà
215220	216020	ça y est
216020	216860	je suis un mec du poivre
216860	217600	je
217600	219280	j'aime le poivre
219280	220380	je n'arrive pas
220380	221160	à ne pas poivrer
221160	223000	je suis un mec du poivre
223000	223320	Clément
223320	224140	aïe
224140	225920	qu'est-ce que je fais de ça
225920	227360	aïe
227360	228360	est-ce que tu vas devenir
228360	229480	un connard
229480	230960	avec le moulin spécial
230960	232520	trois poivres différents
232520	235040	j'espère pas mon pote
235040	236060	je ne pensais
236060	237340	sincèrement
237340	239000	jamais être un mec du poivre
239000	239860	j'avoue que là
239860	240560	ça m'a mis un coup
240560	242700	mais parce que vraiment
242700	243940	vous êtes
243940	244940	très poivre
244940	247000	je suis très poivre
247000	248120	je suis trop poivre
248120	248760	je suis trop
248760	249440	trop poivre
249440	252640	extrêmement poivre
252640	253560	très
253560	254560	très très
254560	255340	très poivre
255340	255700	bon alors
255700	257920	tu mettais du poivre
